,id,median_age,Geographic Area Name,year,total_pop
2482,0500000US47109,42.9,"McNairy County, Tennessee",2018,25903
2483,0500000US47111,39.4,"Macon County, Tennessee",2018,23487
2484,0500000US47113,38.2,"Madison County, Tennessee",2018,97682
2485,0500000US47115,43.1,"Marion County, Tennessee",2018,28417
2486,0500000US47117,39.0,"Marshall County, Tennessee",2018,32269
2487,0500000US47119,38.8,"Maury County, Tennessee",2018,89776
2488,0500000US47121,44.7,"Meigs County, Tennessee",2018,11962
2489,0500000US47123,43.6,"Monroe County, Tennessee",2018,45876
2490,0500000US47125,30.6,"Montgomery County, Tennessee",2018,196387
2491,0500000US47127,45.3,"Moore County, Tennessee",2018,6322
2492,0500000US47129,41.1,"Morgan County, Tennessee",2018,21596
2493,0500000US47131,43.0,"Obion County, Tennessee",2018,30520
2494,0500000US47133,42.9,"Overton County, Tennessee",2018,22004
2495,0500000US47135,43.0,"Perry County, Tennessee",2018,7912
2496,0500000US47137,49.7,"Pickett County, Tennessee",2018,5088
2497,0500000US47139,45.3,"Polk County, Tennessee",2018,16782
2498,0500000US47141,36.3,"Putnam County, Tennessee",2018,76440
2499,0500000US47143,40.2,"Rhea County, Tennessee",2018,32628
2500,0500000US47145,46.3,"Roane County, Tennessee",2018,52897
2501,0500000US47147,39.1,"Robertson County, Tennessee",2018,69344
2502,0500000US47149,33.3,"Rutherford County, Tennessee",2018,307128
2503,0500000US47151,38.9,"Scott County, Tennessee",2018,21954
2504,0500000US47153,43.3,"Sequatchie County, Tennessee",2018,14730
2505,0500000US47155,42.7,"Sevier County, Tennessee",2018,96287
2506,0500000US47157,35.4,"Shelby County, Tennessee",2018,937005
2507,0500000US47159,40.7,"Smith County, Tennessee",2018,19458
2508,0500000US47161,44.5,"Stewart County, Tennessee",2018,13301
2509,0500000US47163,44.9,"Sullivan County, Tennessee",2018,156734
2510,0500000US47165,39.6,"Sumner County, Tennessee",2018,179473
2511,0500000US47167,37.5,"Tipton County, Tennessee",2018,61446
2512,0500000US47169,36.0,"Trousdale County, Tennessee",2018,9573
2513,0500000US47171,46.6,"Unicoi County, Tennessee",2018,17780
2514,0500000US47173,42.3,"Union County, Tennessee",2018,19293
2515,0500000US47175,47.1,"Van Buren County, Tennessee",2018,5704
2516,0500000US47177,40.2,"Warren County, Tennessee",2018,40454
2517,0500000US47179,39.9,"Washington County, Tennessee",2018,127055
2518,0500000US47181,42.9,"Wayne County, Tennessee",2018,16649
2519,0500000US47183,38.4,"Weakley County, Tennessee",2018,33626
2520,0500000US47185,43.1,"White County, Tennessee",2018,26580
2521,0500000US47187,39.2,"Williamson County, Tennessee",2018,218648
2522,0500000US47189,40.2,"Wilson County, Tennessee",2018,132663
2523,0500000US48001,39.1,"Anderson County, Texas",2018,57863
2524,0500000US48003,31.2,"Andrews County, Texas",2018,17818
2525,0500000US48005,37.2,"Angelina County, Texas",2018,87607
2526,0500000US48007,49.6,"Aransas County, Texas",2018,24763
2527,0500000US48009,44.5,"Archer County, Texas",2018,8789
2528,0500000US48011,46.3,"Armstrong County, Texas",2018,1916
2529,0500000US48013,35.4,"Atascosa County, Texas",2018,48828
2530,0500000US48015,40.7,"Austin County, Texas",2018,29565
2531,0500000US48017,33.5,"Bailey County, Texas",2018,7092
2532,0500000US48019,52.1,"Bandera County, Texas",2018,21763
2533,0500000US48021,38.6,"Bastrop County, Texas",2018,82577
2534,0500000US48023,47.3,"Baylor County, Texas",2018,3591
2535,0500000US48025,35.4,"Bee County, Texas",2018,32691
2536,0500000US48027,30.8,"Bell County, Texas",2018,342236
2537,0500000US48029,33.4,"Bexar County, Texas",2018,1925865
2538,0500000US48031,49.9,"Blanco County, Texas",2018,11279
2539,0500000US48033,42.5,"Borden County, Texas",2018,665
2540,0500000US48035,46.7,"Bosque County, Texas",2018,18122
2541,0500000US48037,38.1,"Bowie County, Texas",2018,93858
2542,0500000US48039,35.6,"Brazoria County, Texas",2018,353999
2543,0500000US48041,26.2,"Brazos County, Texas",2018,219193
2544,0500000US48043,43.3,"Brewster County, Texas",2018,9216
2545,0500000US48045,46.3,"Briscoe County, Texas",2018,1546
2546,0500000US48047,32.7,"Brooks County, Texas",2018,7180
2547,0500000US48049,41.3,"Brown County, Texas",2018,37834
2548,0500000US48051,42.6,"Burleson County, Texas",2018,17863
2549,0500000US48053,44.2,"Burnet County, Texas",2018,45750
2550,0500000US48055,35.4,"Caldwell County, Texas",2018,41401
2551,0500000US48057,37.7,"Calhoun County, Texas",2018,21807
2552,0500000US48059,42.9,"Callahan County, Texas",2018,13770
2553,0500000US48061,31.5,"Cameron County, Texas",2018,421750
2554,0500000US48063,38.7,"Camp County, Texas",2018,12813
2555,0500000US48065,40.3,"Carson County, Texas",2018,6032
2556,0500000US48067,43.4,"Cass County, Texas",2018,30087
2557,0500000US48069,35.3,"Castro County, Texas",2018,7787
2558,0500000US48071,35.4,"Chambers County, Texas",2018,40292
2559,0500000US48073,37.8,"Cherokee County, Texas",2018,51903
2560,0500000US48075,30.9,"Childress County, Texas",2018,7226
2561,0500000US48077,46.2,"Clay County, Texas",2018,10387
2562,0500000US48079,34.5,"Cochran County, Texas",2018,2904
2563,0500000US48081,50.3,"Coke County, Texas",2018,3275
2564,0500000US48083,46.5,"Coleman County, Texas",2018,8391
2565,0500000US48085,36.6,"Collin County, Texas",2018,944350
2566,0500000US48087,39.2,"Collingsworth County, Texas",2018,2996
2567,0500000US48089,42.5,"Colorado County, Texas",2018,21022
2568,0500000US48091,42.0,"Comal County, Texas",2018,135097
2569,0500000US48093,44.8,"Comanche County, Texas",2018,13495
2570,0500000US48095,41.9,"Concho County, Texas",2018,4233
2571,0500000US48097,40.4,"Cooke County, Texas",2018,39571
2572,0500000US48099,31.5,"Coryell County, Texas",2018,75389
2573,0500000US48101,37.9,"Cottle County, Texas",2018,1623
2574,0500000US48103,32.4,"Crane County, Texas",2018,4839
2575,0500000US48105,35.9,"Crockett County, Texas",2018,3633
2576,0500000US48107,38.1,"Crosby County, Texas",2018,5861
2577,0500000US48109,43.0,"Culberson County, Texas",2018,2241
2578,0500000US48111,31.6,"Dallam County, Texas",2018,7243
2579,0500000US48113,33.3,"Dallas County, Texas",2018,2586552
2580,0500000US48115,33.0,"Dawson County, Texas",2018,12964
2581,0500000US48117,32.0,"Deaf Smith County, Texas",2018,18899
2582,0500000US48119,42.3,"Delta County, Texas",2018,5215
2583,0500000US48121,35.2,"Denton County, Texas",2018,807047
2584,0500000US48123,40.9,"DeWitt County, Texas",2018,20435
2585,0500000US48125,43.9,"Dickens County, Texas",2018,2216
2586,0500000US48127,33.7,"Dimmit County, Texas",2018,10663
2587,0500000US48129,41.6,"Donley County, Texas",2018,3387
2588,0500000US48131,36.1,"Duval County, Texas",2018,11355
2589,0500000US48133,42.4,"Eastland County, Texas",2018,18270
2590,0500000US48135,30.3,"Ector County, Texas",2018,158342
2591,0500000US48137,49.3,"Edwards County, Texas",2018,2055
2592,0500000US48139,36.1,"Ellis County, Texas",2018,168838
2593,0500000US48141,32.0,"El Paso County, Texas",2018,837654
2594,0500000US48143,30.0,"Erath County, Texas",2018,41482
2595,0500000US48145,39.3,"Falls County, Texas",2018,17299
2596,0500000US48147,41.9,"Fannin County, Texas",2018,34175
2597,0500000US48149,47.0,"Fayette County, Texas",2018,25066
2598,0500000US48151,44.4,"Fisher County, Texas",2018,3883
2599,0500000US48153,36.9,"Floyd County, Texas",2018,5872
2600,0500000US48155,49.3,"Foard County, Texas",2018,1408
2601,0500000US48157,36.0,"Fort Bend County, Texas",2018,739342
2602,0500000US48159,43.0,"Franklin County, Texas",2018,10679
2603,0500000US48161,40.4,"Freestone County, Texas",2018,19709
2604,0500000US48163,31.4,"Frio County, Texas",2018,19394
2605,0500000US48165,27.9,"Gaines County, Texas",2018,20321
2606,0500000US48167,37.5,"Galveston County, Texas",2018,327089
2607,0500000US48169,39.0,"Garza County, Texas",2018,6288
2608,0500000US48171,50.3,"Gillespie County, Texas",2018,26208
2609,0500000US48173,36.0,"Glasscock County, Texas",2018,1430
2610,0500000US48175,46.0,"Goliad County, Texas",2018,7531
2611,0500000US48177,36.5,"Gonzales County, Texas",2018,20667
2612,0500000US48179,36.6,"Gray County, Texas",2018,22685
2613,0500000US48181,39.9,"Grayson County, Texas",2018,128560
2614,0500000US48183,35.4,"Gregg County, Texas",2018,123494
2615,0500000US48185,40.3,"Grimes County, Texas",2018,27630
2616,0500000US48187,36.7,"Guadalupe County, Texas",2018,155137
2617,0500000US48189,33.1,"Hale County, Texas",2018,34113
2618,0500000US48191,43.5,"Hall County, Texas",2018,3074
2619,0500000US48193,46.0,"Hamilton County, Texas",2018,8269
2620,0500000US48195,34.3,"Hansford County, Texas",2018,5547
2621,0500000US48197,42.4,"Hardeman County, Texas",2018,3952
2622,0500000US48199,39.0,"Hardin County, Texas",2018,56379
2623,0500000US48201,33.3,"Harris County, Texas",2018,4602523
2624,0500000US48203,37.9,"Harrison County, Texas",2018,66645
2625,0500000US48205,39.1,"Hartley County, Texas",2018,5767
2626,0500000US48207,42.4,"Haskell County, Texas",2018,5809
2627,0500000US48209,31.6,"Hays County, Texas",2018,204150
2628,0500000US48211,35.2,"Hemphill County, Texas",2018,4061
2629,0500000US48213,43.9,"Henderson County, Texas",2018,80460
2630,0500000US48215,29.1,"Hidalgo County, Texas",2018,849389
2631,0500000US48217,42.1,"Hill County, Texas",2018,35399
2632,0500000US48219,33.5,"Hockley County, Texas",2018,23162
2633,0500000US48221,46.7,"Hood County, Texas",2018,56901
2634,0500000US48223,39.5,"Hopkins County, Texas",2018,36240
2635,0500000US48225,44.0,"Houston County, Texas",2018,22955
2636,0500000US48227,36.6,"Howard County, Texas",2018,36667
2637,0500000US48229,37.6,"Hudspeth County, Texas",2018,4098
2638,0500000US48231,37.8,"Hunt County, Texas",2018,92152
2639,0500000US48233,37.3,"Hutchinson County, Texas",2018,21571
2640,0500000US48235,44.1,"Irion County, Texas",2018,1524
2641,0500000US48237,39.7,"Jack County, Texas",2018,8842
2642,0500000US48239,38.5,"Jackson County, Texas",2018,14820
2643,0500000US48241,40.9,"Jasper County, Texas",2018,35504
2644,0500000US48243,54.8,"Jeff Davis County, Texas",2018,2234
2645,0500000US48245,36.0,"Jefferson County, Texas",2018,255210
2646,0500000US48247,34.7,"Jim Hogg County, Texas",2018,5282
2647,0500000US48249,34.8,"Jim Wells County, Texas",2018,41192
2648,0500000US48251,36.8,"Johnson County, Texas",2018,163475
2649,0500000US48253,38.5,"Jones County, Texas",2018,19891
2650,0500000US48255,34.7,"Karnes County, Texas",2018,15387
2651,0500000US48257,35.6,"Kaufman County, Texas",2018,118910
2652,0500000US48259,42.1,"Kendall County, Texas",2018,41982
2653,0500000US48261,39.5,"Kenedy County, Texas",2018,595
2654,0500000US48263,51.8,"Kent County, Texas",2018,749
2655,0500000US48265,47.7,"Kerr County, Texas",2018,51365
2656,0500000US48267,52.9,"Kimble County, Texas",2018,4408
2657,0500000US48269,46.5,"King County, Texas",2018,228
2658,0500000US48271,41.7,"Kinney County, Texas",2018,3675
2659,0500000US48273,28.0,"Kleberg County, Texas",2018,31425
2660,0500000US48275,39.5,"Knox County, Texas",2018,3733
2661,0500000US48277,40.8,"Lamar County, Texas",2018,49532
2662,0500000US48279,36.0,"Lamb County, Texas",2018,13262
2663,0500000US48281,42.2,"Lampasas County, Texas",2018,20640
2664,0500000US48283,33.8,"La Salle County, Texas",2018,7409
2665,0500000US48285,43.5,"Lavaca County, Texas",2018,19941
2666,0500000US48287,41.5,"Lee County, Texas",2018,16952
2667,0500000US48289,45.0,"Leon County, Texas",2018,17098
2668,0500000US48291,35.7,"Liberty County, Texas",2018,81862
2669,0500000US48293,40.0,"Limestone County, Texas",2018,23515
2670,0500000US48295,34.9,"Lipscomb County, Texas",2018,3469
2671,0500000US48297,42.2,"Live Oak County, Texas",2018,12123
2672,0500000US48299,57.6,"Llano County, Texas",2018,20640
2673,0500000US48301,55.4,"Loving County, Texas",2018,102
2674,0500000US48303,30.7,"Lubbock County, Texas",2018,301454
2675,0500000US48305,38.2,"Lynn County, Texas",2018,5808
2676,0500000US48307,44.6,"McCulloch County, Texas",2018,8098
2677,0500000US48309,33.2,"McLennan County, Texas",2018,248429
2678,0500000US48311,40.2,"McMullen County, Texas",2018,662
2679,0500000US48313,34.7,"Madison County, Texas",2018,14128
2680,0500000US48315,50.1,"Marion County, Texas",2018,10083
2681,0500000US48317,32.2,"Martin County, Texas",2018,5614
2682,0500000US48319,46.9,"Mason County, Texas",2018,4161
2683,0500000US48321,37.8,"Matagorda County, Texas",2018,36743
2684,0500000US48323,29.6,"Maverick County, Texas",2018,57970
2685,0500000US48325,39.3,"Medina County, Texas",2018,49334
2686,0500000US48327,49.1,"Menard County, Texas",2018,2123
2687,0500000US48329,31.7,"Midland County, Texas",2018,164194
2688,0500000US48331,41.3,"Milam County, Texas",2018,24664
2689,0500000US48333,50.6,"Mills County, Texas",2018,4902
2690,0500000US48335,34.1,"Mitchell County, Texas",2018,8558
2691,0500000US48337,43.4,"Montague County, Texas",2018,19409
2692,0500000US48339,36.9,"Montgomery County, Texas",2018,554445
2693,0500000US48341,30.2,"Moore County, Texas",2018,21801
2694,0500000US48343,43.0,"Morris County, Texas",2018,12424
2695,0500000US48345,38.3,"Motley County, Texas",2018,1156
2696,0500000US48347,30.6,"Nacogdoches County, Texas",2018,65558
2697,0500000US48349,38.6,"Navarro County, Texas",2018,48583
2698,0500000US48351,44.3,"Newton County, Texas",2018,14057
2699,0500000US48353,38.5,"Nolan County, Texas",2018,14966
2700,0500000US48355,35.3,"Nueces County, Texas",2018,360486
2701,0500000US48357,31.6,"Ochiltree County, Texas",2018,10348
2702,0500000US48359,29.8,"Oldham County, Texas",2018,2090
2703,0500000US48361,37.8,"Orange County, Texas",2018,84047
2704,0500000US48363,40.5,"Palo Pinto County, Texas",2018,28317
2705,0500000US48365,39.3,"Panola County, Texas",2018,23440
2706,0500000US48367,39.7,"Parker County, Texas",2018,129802
2707,0500000US48369,33.9,"Parmer County, Texas",2018,9852
2708,0500000US48371,35.9,"Pecos County, Texas",2018,15797
2709,0500000US48373,43.6,"Polk County, Texas",2018,47837
2710,0500000US48375,33.8,"Potter County, Texas",2018,120899
2711,0500000US48377,41.8,"Presidio County, Texas",2018,7123
2712,0500000US48379,48.3,"Rains County, Texas",2018,11473
2713,0500000US48381,35.6,"Randall County, Texas",2018,132475
2714,0500000US48383,31.4,"Reagan County, Texas",2018,3752
2715,0500000US48385,55.0,"Real County, Texas",2018,3389
2716,0500000US48387,45.6,"Red River County, Texas",2018,12275
2717,0500000US48389,35.6,"Reeves County, Texas",2018,15125
2718,0500000US48391,41.9,"Refugio County, Texas",2018,7236
2719,0500000US48393,38.0,"Roberts County, Texas",2018,885
2720,0500000US48395,40.9,"Robertson County, Texas",2018,16890
2721,0500000US48397,37.6,"Rockwall County, Texas",2018,93642
2722,0500000US48399,40.8,"Runnels County, Texas",2018,10310
2723,0500000US48401,38.5,"Rusk County, Texas",2018,53595
2724,0500000US48403,52.7,"Sabine County, Texas",2018,10458
2725,0500000US48405,49.4,"San Augustine County, Texas",2018,8327
2726,0500000US48407,44.7,"San Jacinto County, Texas",2018,27819
2727,0500000US48409,35.3,"San Patricio County, Texas",2018,67046
2728,0500000US48411,40.7,"San Saba County, Texas",2018,5962
2729,0500000US48413,35.0,"Schleicher County, Texas",2018,3061
2730,0500000US48415,36.1,"Scurry County, Texas",2018,17239
2731,0500000US48417,43.0,"Shackelford County, Texas",2018,3311
2732,0500000US48419,37.2,"Shelby County, Texas",2018,25478
2733,0500000US48421,40.4,"Sherman County, Texas",2018,3058
2734,0500000US48423,36.6,"Smith County, Texas",2018,225015
2735,0500000US48425,40.9,"Somervell County, Texas",2018,8743
2736,0500000US48427,28.7,"Starr County, Texas",2018,63894
2737,0500000US48429,38.6,"Stephens County, Texas",2018,9372
2738,0500000US48431,44.9,"Sterling County, Texas",2018,1141
2739,0500000US48433,52.0,"Stonewall County, Texas",2018,1385
2740,0500000US48435,38.4,"Sutton County, Texas",2018,3865
2741,0500000US48437,35.7,"Swisher County, Texas",2018,7484
2742,0500000US48439,34.3,"Tarrant County, Texas",2018,2019977
2743,0500000US48441,32.3,"Taylor County, Texas",2018,136348
2744,0500000US48443,51.9,"Terrell County, Texas",2018,862
2745,0500000US48445,34.7,"Terry County, Texas",2018,12615
2746,0500000US48447,46.6,"Throckmorton County, Texas",2018,1567
2747,0500000US48449,33.8,"Titus County, Texas",2018,32730
2748,0500000US48451,33.9,"Tom Green County, Texas",2018,117466
2749,0500000US48453,33.9,"Travis County, Texas",2018,1203166
2750,0500000US48455,48.7,"Trinity County, Texas",2018,14569
2751,0500000US48457,42.7,"Tyler County, Texas",2018,21496
2752,0500000US48459,40.9,"Upshur County, Texas",2018,40769
2753,0500000US48461,37.2,"Upton County, Texas",2018,3634
2754,0500000US48463,33.9,"Uvalde County, Texas",2018,27009
2755,0500000US48465,31.7,"Val Verde County, Texas",2018,49027
2756,0500000US48467,42.9,"Van Zandt County, Texas",2018,54368
2757,0500000US48469,35.7,"Victoria County, Texas",2018,91970
2758,0500000US48471,35.4,"Walker County, Texas",2018,71539
2759,0500000US48473,29.0,"Waller County, Texas",2018,49987
2760,0500000US48475,33.2,"Ward County, Texas",2018,11586
2761,0500000US48477,41.6,"Washington County, Texas",2018,34796
2762,0500000US48479,28.6,"Webb County, Texas",2018,272053
2763,0500000US48481,37.2,"Wharton County, Texas",2018,41551
2764,0500000US48483,39.0,"Wheeler County, Texas",2018,5482
2765,0500000US48485,34.3,"Wichita County, Texas",2018,131818
2766,0500000US48487,37.8,"Wilbarger County, Texas",2018,12906
2767,0500000US48489,33.6,"Willacy County, Texas",2018,21754
2768,0500000US48491,36.1,"Williamson County, Texas",2018,527057
2769,0500000US48493,40.2,"Wilson County, Texas",2018,48198
2770,0500000US48495,32.5,"Winkler County, Texas",2018,7802
2771,0500000US48497,38.4,"Wise County, Texas",2018,64639
2772,0500000US48499,48.2,"Wood County, Texas",2018,43815
2773,0500000US48501,31.2,"Yoakum County, Texas",2018,8571
2774,0500000US48503,41.4,"Young County, Texas",2018,18114
2775,0500000US48505,29.6,"Zapata County, Texas",2018,14369
2776,0500000US48507,32.9,"Zavala County, Texas",2018,12131
2777,0500000US49001,33.4,"Beaver County, Utah",2018,6443
2778,0500000US49003,32.5,"Box Elder County, Utah",2018,53001
2779,0500000US49005,25.1,"Cache County, Utah",2018,122336
2780,0500000US49007,37.2,"Carbon County, Utah",2018,20356
2781,0500000US49009,46.1,"Daggett County, Utah",2018,612
2782,0500000US49011,30.8,"Davis County, Utah",2018,340621
2783,0500000US49013,31.0,"Duchesne County, Utah",2018,20219
2784,0500000US49015,35.4,"Emery County, Utah",2018,10248
2785,0500000US49017,41.2,"Garfield County, Utah",2018,5017
2786,0500000US49019,40.7,"Grand County, Utah",2018,9616
2787,0500000US49021,29.1,"Iron County, Utah",2018,49691
2788,0500000US49023,30.4,"Juab County, Utah",2018,10948
2789,0500000US49025,41.7,"Kane County, Utah",2018,7350
2790,0500000US49027,35.8,"Millard County, Utah",2018,12733
2791,0500000US49029,32.4,"Morgan County, Utah",2018,11391
2792,0500000US49031,44.7,"Piute County, Utah",2018,1904
2793,0500000US49033,30.6,"Rich County, Utah",2018,2350
2794,0500000US49035,32.6,"Salt Lake County, Utah",2018,1120805
2795,0500000US49037,31.5,"San Juan County, Utah",2018,15281
2796,0500000US49039,31.9,"Sanpete County, Utah",2018,29366
2797,0500000US49041,35.2,"Sevier County, Utah",2018,21118
2798,0500000US49043,39.0,"Summit County, Utah",2018,40511
2799,0500000US49045,31.3,"Tooele County, Utah",2018,65185
2800,0500000US49047,30.3,"Uintah County, Utah",2018,36323
2801,0500000US49049,24.6,"Utah County, Utah",2018,590440
2802,0500000US49051,33.4,"Wasatch County, Utah",2018,30523
2803,0500000US49053,36.4,"Washington County, Utah",2018,160537
2804,0500000US49055,41.0,"Wayne County, Utah",2018,2694
2805,0500000US49057,32.5,"Weber County, Utah",2018,247731
2806,0500000US50001,43.7,"Addison County, Vermont",2018,36939
2807,0500000US50003,47.0,"Bennington County, Vermont",2018,35920
2808,0500000US50005,44.2,"Caledonia County, Vermont",2018,30425
2809,0500000US50007,36.5,"Chittenden County, Vermont",2018,162052
2810,0500000US50009,50.4,"Essex County, Vermont",2018,6208
2811,0500000US50011,40.0,"Franklin County, Vermont",2018,49025
2812,0500000US50013,47.8,"Grand Isle County, Vermont",2018,6965
2813,0500000US50015,40.9,"Lamoille County, Vermont",2018,25268
2814,0500000US50017,46.1,"Orange County, Vermont",2018,28937
2815,0500000US50019,45.8,"Orleans County, Vermont",2018,26911
2816,0500000US50021,46.6,"Rutland County, Vermont",2018,59273
2817,0500000US50023,43.7,"Washington County, Vermont",2018,58477
2818,0500000US50025,47.0,"Windham County, Vermont",2018,43150
2819,0500000US50027,47.7,"Windsor County, Vermont",2018,55427
2820,0500000US51001,45.9,"Accomack County, Virginia",2018,32742
2821,0500000US51003,38.8,"Albemarle County, Virginia",2018,106355
2822,0500000US51005,47.4,"Alleghany County, Virginia",2018,15286
2823,0500000US51007,46.0,"Amelia County, Virginia",2018,12854
2824,0500000US51009,44.3,"Amherst County, Virginia",2018,31882
2825,0500000US51011,42.9,"Appomattox County, Virginia",2018,15577
2826,0500000US51013,34.5,"Arlington County, Virginia",2018,231803
2827,0500000US51015,44.8,"Augusta County, Virginia",2018,74701
2828,0500000US51017,47.6,"Bath County, Virginia",2018,4393
2829,0500000US51019,46.2,"Bedford County, Virginia",2018,77908
2830,0500000US51021,46.1,"Bland County, Virginia",2018,6447
2831,0500000US51023,47.0,"Botetourt County, Virginia",2018,33222
2832,0500000US51025,43.2,"Brunswick County, Virginia",2018,16665
2833,0500000US51027,46.5,"Buchanan County, Virginia",2018,22138
2834,0500000US51029,42.7,"Buckingham County, Virginia",2018,17004
2835,0500000US51031,42.8,"Campbell County, Virginia",2018,55170
2836,0500000US51033,40.0,"Caroline County, Virginia",2018,30184
2837,0500000US51035,47.4,"Carroll County, Virginia",2018,29738
2838,0500000US51036,50.3,"Charles City County, Virginia",2018,6995
2839,0500000US51037,45.8,"Charlotte County, Virginia",2018,12095
2840,0500000US51041,38.8,"Chesterfield County, Virginia",2018,339447
2841,0500000US51043,46.6,"Clarke County, Virginia",2018,14365
2842,0500000US51045,48.3,"Craig County, Virginia",2018,5113
2843,0500000US51047,38.8,"Culpeper County, Virginia",2018,50450
2844,0500000US51049,45.5,"Cumberland County, Virginia",2018,9786
2845,0500000US51051,44.3,"Dickenson County, Virginia",2018,14960
2846,0500000US51053,43.2,"Dinwiddie County, Virginia",2018,28308
2847,0500000US51057,46.0,"Essex County, Virginia",2018,11036
2848,0500000US51059,37.9,"Fairfax County, Virginia",2018,1143529
2849,0500000US51061,41.4,"Fauquier County, Virginia",2018,69115
2850,0500000US51063,47.0,"Floyd County, Virginia",2018,15666
2851,0500000US51065,43.3,"Fluvanna County, Virginia",2018,26282
2852,0500000US51067,46.6,"Franklin County, Virginia",2018,56233
2853,0500000US51069,40.6,"Frederick County, Virginia",2018,85153
2854,0500000US51071,44.5,"Giles County, Virginia",2018,16814
2855,0500000US51073,44.7,"Gloucester County, Virginia",2018,37161
2856,0500000US51075,48.3,"Goochland County, Virginia",2018,22482
2857,0500000US51077,47.7,"Grayson County, Virginia",2018,15811
2858,0500000US51079,40.1,"Greene County, Virginia",2018,19410
2859,0500000US51081,39.8,"Greensville County, Virginia",2018,11659
2860,0500000US51083,46.1,"Halifax County, Virginia",2018,34779
2861,0500000US51085,42.9,"Hanover County, Virginia",2018,104449
2862,0500000US51087,38.5,"Henrico County, Virginia",2018,325642
2863,0500000US51089,47.2,"Henry County, Virginia",2018,51588
2864,0500000US51091,59.3,"Highland County, Virginia",2018,2214
2865,0500000US51093,44.4,"Isle of Wight County, Virginia",2018,36372
2866,0500000US51095,46.4,"James City County, Virginia",2018,74153
2867,0500000US51097,45.7,"King and Queen County, Virginia",2018,7052
2868,0500000US51099,37.3,"King George County, Virginia",2018,25890
2869,0500000US51101,41.4,"King William County, Virginia",2018,16497
2870,0500000US51103,56.7,"Lancaster County, Virginia",2018,10804
2871,0500000US51105,44.4,"Lee County, Virginia",2018,24134
2872,0500000US51107,36.0,"Loudoun County, Virginia",2018,385143
2873,0500000US51109,44.7,"Louisa County, Virginia",2018,35380
2874,0500000US51111,45.5,"Lunenburg County, Virginia",2018,12278
2875,0500000US51113,44.8,"Madison County, Virginia",2018,13139
2876,0500000US51115,52.9,"Mathews County, Virginia",2018,8796
2877,0500000US51117,48.4,"Mecklenburg County, Virginia",2018,30847
2878,0500000US51119,53.4,"Middlesex County, Virginia",2018,10700
2879,0500000US51121,28.5,"Montgomery County, Virginia",2018,97997
2880,0500000US51125,50.1,"Nelson County, Virginia",2018,14812
2881,0500000US51127,43.7,"New Kent County, Virginia",2018,21103
2882,0500000US51131,48.5,"Northampton County, Virginia",2018,11957
2883,0500000US51133,57.3,"Northumberland County, Virginia",2018,12223
2884,0500000US51135,41.7,"Nottoway County, Virginia",2018,15500
2885,0500000US51137,42.1,"Orange County, Virginia",2018,35612
2886,0500000US51139,45.1,"Page County, Virginia",2018,23749
2887,0500000US51141,49.6,"Patrick County, Virginia",2018,17859
2888,0500000US51143,46.7,"Pittsylvania County, Virginia",2018,61676
2889,0500000US51145,45.1,"Powhatan County, Virginia",2018,28574
2890,0500000US51147,30.8,"Prince Edward County, Virginia",2018,22956
2891,0500000US51149,37.0,"Prince George County, Virginia",2018,37894
2892,0500000US51153,34.9,"Prince William County, Virginia",2018,456749
2893,0500000US51155,46.3,"Pulaski County, Virginia",2018,34234
2894,0500000US51157,50.1,"Rappahannock County, Virginia",2018,7332
2895,0500000US51159,45.8,"Richmond County, Virginia",2018,8878
2896,0500000US51161,43.6,"Roanoke County, Virginia",2018,93583
2897,0500000US51163,48.7,"Rockbridge County, Virginia",2018,22509
2898,0500000US51165,41.6,"Rockingham County, Virginia",2018,79444
2899,0500000US51167,45.4,"Russell County, Virginia",2018,27408
2900,0500000US51169,46.9,"Scott County, Virginia",2018,22009
2901,0500000US51171,44.4,"Shenandoah County, Virginia",2018,43045
2902,0500000US51173,44.9,"Smyth County, Virginia",2018,31059
2903,0500000US51175,46.1,"Southampton County, Virginia",2018,17939
2904,0500000US51177,38.1,"Spotsylvania County, Virginia",2018,131412
2905,0500000US51179,35.3,"Stafford County, Virginia",2018,144012
2906,0500000US51181,49.6,"Surry County, Virginia",2018,6600
2907,0500000US51183,39.8,"Sussex County, Virginia",2018,11486
2908,0500000US51185,44.9,"Tazewell County, Virginia",2018,42080
2909,0500000US51187,40.7,"Warren County, Virginia",2018,39449
2910,0500000US51191,45.9,"Washington County, Virginia",2018,54406
2911,0500000US51193,47.9,"Westmoreland County, Virginia",2018,17638
2912,0500000US51195,40.7,"Wise County, Virginia",2018,39025
2913,0500000US51197,44.9,"Wythe County, Virginia",2018,28940
2914,0500000US51199,39.5,"York County, Virginia",2018,67587
2915,0500000US51510,36.5,"Alexandria city, Virginia",2018,156505
2916,0500000US51520,42.2,"Bristol city, Virginia",2018,16843
2917,0500000US51530,37.5,"Buena Vista city, Virginia",2018,6399
2918,0500000US51540,31.3,"Charlottesville city, Virginia",2018,47042
2919,0500000US51550,36.7,"Chesapeake city, Virginia",2018,237820
2920,0500000US51570,40.3,"Colonial Heights city, Virginia",2018,17593
2921,0500000US51580,42.8,"Covington city, Virginia",2018,5582
2922,0500000US51590,41.1,"Danville city, Virginia",2018,41512
2923,0500000US51595,38.4,"Emporia city, Virginia",2018,5381
2924,0500000US51600,38.1,"Fairfax city, Virginia",2018,23865
