,fips,year,employed_persons,unemployment_rate,total_pop,poverty_rate,per_capita_income_2007,per_capita_income_2006,per_capita_income_2005,per_capita_income_2008,per_capita_income_2003,per_capita_income_2004,per_capita_income_2009,per_capita_income_2002
435,13089,2000,366653.0,3.3,668271.0,,,,,,,,,
436,13091,2000,8064.0,4.7,19168.0,,,,,,,,,
437,13093,2000,4543.0,4.8,11519.0,,,,,,,,,
438,13095,2000,39144.0,5.2,95859.0,,,,,,,,,
439,13097,2000,49661.0,2.9,92774.0,,,,,,,,,
440,13099,2000,5064.0,5.0,12303.0,,,,,,,,,
441,13101,2000,1785.0,3.4,3782.0,,,,,,,,,
442,13103,2000,18325.0,3.1,37755.0,,,,,,,,,
443,13105,2000,9159.0,5.2,20464.0,,,,,,,,,
444,13107,2000,9327.0,5.6,21851.0,,,,,,,,,
445,13109,2000,4467.0,4.3,10531.0,,,,,,,,,
446,13111,2000,8677.0,3.9,19954.0,,,,,,,,,
447,13113,2000,48201.0,2.6,92073.0,,,,,,,,,
448,13115,2000,42788.0,3.8,90837.0,,,,,,,,,
449,13117,2000,55615.0,2.4,100400.0,,,,,,,,,
450,13119,2000,9502.0,3.9,20314.0,,,,,,,,,
451,13121,2000,413133.0,3.4,816190.0,,,,,,,,,
452,13123,2000,10876.0,3.3,23634.0,,,,,,,,,
453,13125,2000,1136.0,4.1,2574.0,,,,,,,,,
454,13127,2000,33414.0,3.5,67696.0,,,,,,,,,
455,13129,2000,23380.0,3.3,44401.0,,,,,,,,,
456,13131,2000,10465.0,4.4,23624.0,,,,,,,,,
457,13133,2000,6061.0,4.4,14389.0,,,,,,,,,
458,13135,2000,335186.0,2.7,595584.0,,,,,,,,,
459,13137,2000,17639.0,3.5,36095.0,,,,,,,,,
460,13139,2000,71036.0,2.9,140993.0,,,,,,,,,
461,13141,2000,3003.0,7.8,10066.0,,,,,,,,,
462,13143,2000,11898.0,3.5,25788.0,,,,,,,,,
463,13145,2000,12441.0,3.1,23912.0,,,,,,,,,
464,13147,2000,10867.0,4.0,23046.0,,,,,,,,,
465,13149,2000,4898.0,3.9,11038.0,,,,,,,,,
466,13151,2000,65374.0,2.7,121774.0,,,,,,,,,
467,13153,2000,51537.0,3.4,111294.0,,,,,,,,,
468,13155,2000,4308.0,4.6,9905.0,,,,,,,,,
469,13157,2000,20581.0,3.2,41845.0,,,,,,,,,
470,13159,2000,5564.0,3.2,11496.0,,,,,,,,,
471,13161,2000,5491.0,4.6,12734.0,,,,,,,,,
472,13163,2000,6282.0,6.6,17229.0,,,,,,,,,
473,13165,2000,3513.0,5.2,8584.0,,,,,,,,,
474,13167,2000,3180.0,6.0,8567.0,,,,,,,,,
475,13169,2000,11282.0,3.8,23762.0,,,,,,,,,
476,13171,2000,7650.0,4.4,16024.0,,,,,,,,,
477,13173,2000,3155.0,4.9,7283.0,,,,,,,,,
478,13175,2000,20335.0,4.5,44931.0,,,,,,,,,
479,13177,2000,12637.0,3.4,24808.0,,,,,,,,,
480,13179,2000,18503.0,5.2,61811.0,,,,,,,,,
481,13181,2000,3538.0,5.7,8335.0,,,,,,,,,
482,13183,2000,4142.0,3.6,10370.0,,,,,,,,,
483,13185,2000,41319.0,4.4,92206.0,,,,,,,,,
484,13187,2000,10535.0,2.9,21251.0,,,,,,,,,
485,13189,2000,9419.0,4.4,21269.0,,,,,,,,,
486,13191,2000,4659.0,4.3,10948.0,,,,,,,,,
487,13193,2000,5035.0,6.6,14025.0,,,,,,,,,
488,13195,2000,13291.0,3.2,25800.0,,,,,,,,,
489,13197,2000,3175.0,3.9,7189.0,,,,,,,,,
490,13199,2000,9628.0,4.5,22526.0,,,,,,,,,
491,13201,2000,3104.0,4.1,6351.0,,,,,,,,,
492,13205,2000,9357.0,5.1,23965.0,,,,,,,,,
493,13207,2000,10880.0,3.7,21824.0,,,,,,,,,
494,13209,2000,3676.0,5.7,8234.0,,,,,,,,,
495,13211,2000,7855.0,3.4,15531.0,,,,,,,,,
496,13213,2000,18860.0,3.3,36737.0,,,,,,,,,
497,13215,2000,79319.0,4.7,186478.0,,,,,,,,,
498,13217,2000,31090.0,3.2,62768.0,,,,,,,,,
499,13219,2000,13908.0,2.5,25874.0,,,,,,,,,
500,13221,2000,6395.0,3.0,12688.0,,,,,,,,,
501,13223,2000,44320.0,2.7,83026.0,,,,,,,,,
502,13225,2000,10270.0,4.5,23871.0,,,,,,,,,
503,13227,2000,12049.0,3.0,23412.0,,,,,,,,,
504,13229,2000,7296.0,4.0,15702.0,,,,,,,,,
505,13231,2000,6692.0,3.7,13571.0,,,,,,,,,
506,13233,2000,16788.0,4.1,38178.0,,,,,,,,,
507,13235,2000,4172.0,4.0,9655.0,,,,,,,,,
508,13237,2000,8683.0,3.5,18834.0,,,,,,,,,
509,13239,2000,970.0,6.3,2596.0,,,,,,,,,
510,13241,2000,7004.0,3.2,15070.0,,,,,,,,,
511,13243,2000,2812.0,5.9,7773.0,,,,,,,,,
512,13245,2000,82949.0,4.4,199547.0,,,,,,,,,
513,13247,2000,35571.0,3.1,70724.0,,,,,,,,,
514,13249,2000,1637.0,4.1,3791.0,,,,,,,,,
515,13251,2000,6246.0,4.9,15341.0,,,,,,,,,
516,13253,2000,3791.0,4.9,9329.0,,,,,,,,,
517,13255,2000,26775.0,4.3,58497.0,,,,,,,,,
518,13257,2000,12674.0,3.6,25482.0,,,,,,,,,
519,13259,2000,1963.0,5.4,5284.0,,,,,,,,,
520,13261,2000,14618.0,4.1,33448.0,,,,,,,,,
521,13263,2000,2681.0,5.4,6563.0,,,,,,,,,
522,13265,2000,801.0,5.1,2076.0,,,,,,,,,
523,13267,2000,8298.0,5.7,22322.0,,,,,,,,,
524,13269,2000,3212.0,5.3,8821.0,,,,,,,,,
525,13271,2000,4064.0,7.7,11893.0,,,,,,,,,
526,13273,2000,4388.0,5.2,10935.0,,,,,,,,,
527,13275,2000,18914.0,4.2,42829.0,,,,,,,,,
528,13277,2000,18042.0,4.1,38348.0,,,,,,,,,
529,13279,2000,11382.0,6.5,26137.0,,,,,,,,,
530,13281,2000,4048.0,4.3,9348.0,,,,,,,,,
531,13283,2000,2416.0,7.8,6862.0,,,,,,,,,
532,13285,2000,28854.0,3.6,58923.0,,,,,,,,,
533,13287,2000,4104.0,5.5,9475.0,,,,,,,,,
534,13289,2000,4374.0,4.4,10556.0,,,,,,,,,
535,13291,2000,7744.0,3.9,17398.0,,,,,,,,,
536,13293,2000,12094.0,5.0,27746.0,,,,,,,,,
537,13295,2000,29206.0,3.5,61268.0,,,,,,,,,
538,13297,2000,31339.0,3.1,61413.0,,,,,,,,,
539,13299,2000,14378.0,5.0,35421.0,,,,,,,,,
540,13301,2000,2484.0,5.5,6275.0,,,,,,,,,
541,13303,2000,8124.0,4.7,21188.0,,,,,,,,,
542,13305,2000,10740.0,4.9,26596.0,,,,,,,,,
543,13307,2000,1024.0,3.8,2398.0,,,,,,,,,
544,13309,2000,2152.0,6.2,6174.0,,,,,,,,,
545,13311,2000,10393.0,3.5,20186.0,,,,,,,,,
546,13313,2000,41904.0,3.5,84222.0,,,,,,,,,
547,13315,2000,3084.0,4.7,8632.0,,,,,,,,,
548,13317,2000,4783.0,4.6,10694.0,,,,,,,,,
549,13319,2000,4297.0,4.3,10193.0,,,,,,,,,
550,13321,2000,9795.0,4.3,21983.0,,,,,,,,,
551,15001,2000,70108.0,5.0,149244.0,,,,,,,,,
552,15003,2000,412780.0,4.1,876629.0,,,,,,,,,
553,15007,2000,28745.0,4.8,58568.0,,,,,,,,,
554,15009,2000,68103.0,3.9,128933.0,,,,,,,,,
555,16001,2000,164533.0,3.4,303328.0,,,,,,,,,
556,16003,2000,1731.0,10.0,3477.0,,,,,,,,,
557,16005,2000,36484.0,4.6,75728.0,,,,,,,,,
558,16007,2000,2808.0,4.9,6424.0,,,,,,,,,
559,16009,2000,3568.0,11.0,9186.0,,,,,,,,,
560,16011,2000,18860.0,4.4,41753.0,,,,,,,,,
561,16013,2000,11405.0,3.5,19115.0,,,,,,,,,
562,16015,2000,3257.0,4.9,6702.0,,,,,,,,,
563,16017,2000,16292.0,7.7,36950.0,,,,,,,,,
564,16019,2000,40094.0,3.4,82968.0,,,,,,,,,
565,16021,2000,3879.0,7.7,9913.0,,,,,,,,,
566,16023,2000,1383.0,4.3,2894.0,,,,,,,,,
567,16025,2000,516.0,3.7,968.0,,,,,,,,,
568,16027,2000,62977.0,4.5,133082.0,,,,,,,,,
569,16029,2000,3098.0,5.1,7281.0,,,,,,,,,
570,16031,2000,9774.0,4.9,21393.0,,,,,,,,,
571,16033,2000,502.0,5.3,1024.0,,,,,,,,,
572,16035,2000,3208.0,13.2,8930.0,,,,,,,,,
573,16037,2000,2450.0,5.6,4336.0,,,,,,,,,
574,16039,2000,10012.0,5.7,28610.0,,,,,,,,,
575,16041,2000,5048.0,3.2,11350.0,,,,,,,,,
576,16043,2000,5365.0,4.8,11769.0,,,,,,,,,
577,16045,2000,6667.0,5.1,15215.0,,,,,,,,,
578,16047,2000,6818.0,3.8,14196.0,,,,,,,,,
579,16049,2000,6379.0,8.4,15470.0,,,,,,,,,
580,16051,2000,8670.0,3.7,19193.0,,,,,,,,,
581,16053,2000,8756.0,4.3,18493.0,,,,,,,,,
582,16055,2000,52834.0,6.3,109487.0,,,,,,,,,
583,16057,2000,16865.0,4.2,34878.0,,,,,,,,,
584,16059,2000,3509.0,8.0,7724.0,,,,,,,,,
585,16061,2000,1634.0,6.5,3740.0,,,,,,,,,
586,16063,2000,2066.0,4.4,4051.0,,,,,,,,,
587,16065,2000,12270.0,3.5,27519.0,,,,,,,,,
588,16067,2000,9571.0,5.7,20103.0,,,,,,,,,
589,16069,2000,17930.0,5.2,37398.0,,,,,,,,,
590,16071,2000,1919.0,3.4,4135.0,,,,,,,,,
591,16073,2000,4599.0,3.9,10690.0,,,,,,,,,
592,16075,2000,9146.0,6.7,20624.0,,,,,,,,,
593,16077,2000,3392.0,5.7,7484.0,,,,,,,,,
594,16079,2000,5453.0,9.8,13762.0,,,,,,,,,
595,16081,2000,3551.0,3.0,6098.0,,,,,,,,,
596,16083,2000,32262.0,4.2,64360.0,,,,,,,,,
597,16085,2000,3842.0,6.7,7659.0,,,,,,,,,
598,16087,2000,4853.0,6.8,9970.0,,,,,,,,,
599,17001,2000,34749.0,3.6,68183.0,,,,,,,,,
600,17003,2000,3362.0,7.4,9684.0,,,,,,,,,
601,17005,2000,7972.0,4.2,17659.0,,,,,,,,,
602,17007,2000,21079.0,4.7,42052.0,,,,,,,,,
603,17009,2000,2702.0,3.3,6977.0,,,,,,,,,
604,17011,2000,18268.0,4.7,35456.0,,,,,,,,,
605,17013,2000,2411.0,5.3,5086.0,,,,,,,,,
606,17015,2000,8163.0,5.5,16611.0,,,,,,,,,
607,17017,2000,6798.0,4.4,13675.0,,,,,,,,,
608,17019,2000,96100.0,3.3,180041.0,,,,,,,,,
609,17021,2000,16610.0,5.1,35383.0,,,,,,,,,
610,17023,2000,8329.0,4.7,16969.0,,,,,,,,,
611,17025,2000,6775.0,5.8,14409.0,,,,,,,,,
612,17027,2000,17716.0,3.6,35565.0,,,,,,,,,
613,17029,2000,27113.0,4.0,53114.0,,,,,,,,,
614,17031,2000,2607332.0,4.9,5373418.0,,,,,,,,,
615,17033,2000,9087.0,5.5,20411.0,,,,,,,,,
616,17035,2000,5582.0,4.6,11318.0,,,,,,,,,
617,17037,2000,49672.0,3.4,89237.0,,,,,,,,,
618,17039,2000,8702.0,5.3,16800.0,,,,,,,,,
619,17041,2000,9977.0,3.8,19964.0,,,,,,,,,
620,17043,2000,514148.0,3.4,906284.0,,,,,,,,,
621,17045,2000,9471.0,4.3,19582.0,,,,,,,,,
622,17047,2000,3472.0,5.0,6963.0,,,,,,,,,
623,17049,2000,17615.0,4.2,34248.0,,,,,,,,,
624,17051,2000,9652.0,6.0,21827.0,,,,,,,,,
625,17053,2000,7079.0,3.6,14195.0,,,,,,,,,
626,17055,2000,16427.0,6.6,39003.0,,,,,,,,,
627,17057,2000,16758.0,5.3,38216.0,,,,,,,,,
628,17059,2000,2710.0,5.9,6405.0,,,,,,,,,
629,17061,2000,6606.0,5.1,14752.0,,,,,,,,,
630,17063,2000,20069.0,5.3,37704.0,,,,,,,,,
631,17065,2000,3807.0,4.9,8602.0,,,,,,,,,
632,17067,2000,10415.0,4.3,20148.0,,,,,,,,,
633,17069,2000,1829.0,6.3,4777.0,,,,,,,,,
634,17071,2000,4132.0,4.0,8172.0,,,,,,,,,
635,17073,2000,26116.0,4.7,51078.0,,,,,,,,,
636,17075,2000,15776.0,4.2,31386.0,,,,,,,,,
637,17077,2000,29133.0,4.2,59633.0,,,,,,,,,
638,17079,2000,5090.0,4.8,10067.0,,,,,,,,,
639,17081,2000,18171.0,5.1,40041.0,,,,,,,,,
640,17083,2000,10680.0,4.4,21642.0,,,,,,,,,
641,17085,2000,12294.0,4.1,22296.0,,,,,,,,,
642,17087,2000,4573.0,6.0,12836.0,,,,,,,,,
643,17089,2000,213364.0,4.1,407847.0,,,,,,,,,
644,17091,2000,50257.0,4.4,103842.0,,,,,,,,,
645,17093,2000,31422.0,3.3,55311.0,,,,,,,,,
646,17095,2000,26766.0,4.6,55783.0,,,,,,,,,
647,17097,2000,327689.0,3.5,648150.0,,,,,,,,,
648,17099,2000,53621.0,5.1,111600.0,,,,,,,,,
649,17101,2000,7678.0,5.4,15432.0,,,,,,,,,
650,17103,2000,17021.0,4.1,36092.0,,,,,,,,,
651,17105,2000,18841.0,3.7,39751.0,,,,,,,,,
652,17107,2000,14512.0,3.8,31161.0,,,,,,,,,
653,17109,2000,16196.0,4.1,32841.0,,,,,,,,,
654,17111,2000,146543.0,3.6,261084.0,,,,,,,,,
655,17113,2000,83044.0,3.2,150844.0,,,,,,,,,
656,17115,2000,53227.0,5.0,114499.0,,,,,,,,,
657,17117,2000,23397.0,4.3,48972.0,,,,,,,,,
658,17119,2000,127516.0,4.2,259204.0,,,,,,,,,
659,17121,2000,19638.0,5.5,41665.0,,,,,,,,,
660,17123,2000,6744.0,4.0,13137.0,,,,,,,,,
661,17125,2000,7486.0,5.6,16001.0,,,,,,,,,
662,17127,2000,6864.0,5.1,15136.0,,,,,,,,,
663,17129,2000,6797.0,3.4,12476.0,,,,,,,,,
664,17131,2000,8387.0,5.3,16937.0,,,,,,,,,
665,17133,2000,15075.0,3.1,27764.0,,,,,,,,,
666,17135,2000,13419.0,5.4,30657.0,,,,,,,,,
667,17137,2000,18125.0,4.0,36638.0,,,,,,,,,
668,17139,2000,7178.0,4.0,14327.0,,,,,,,,,
669,17141,2000,25959.0,4.1,51275.0,,,,,,,,,
670,17143,2000,87642.0,4.3,183186.0,,,,,,,,,
671,17145,2000,9624.0,6.7,23055.0,,,,,,,,,
672,17147,2000,8761.0,3.4,16387.0,,,,,,,,,
673,17149,2000,8088.0,5.2,17320.0,,,,,,,,,
674,17151,2000,1910.0,6.4,4411.0,,,,,,,,,
675,17153,2000,2893.0,6.8,7294.0,,,,,,,,,
676,17155,2000,3001.0,4.8,6065.0,,,,,,,,,
677,17157,2000,14515.0,4.8,33910.0,,,,,,,,,
678,17159,2000,7413.0,5.9,16259.0,,,,,,,,,
679,17161,2000,74460.0,4.3,149134.0,,,,,,,,,
680,17163,2000,114104.0,4.8,256462.0,,,,,,,,,
681,17165,2000,11019.0,6.7,26603.0,,,,,,,,,
682,17167,2000,102007.0,3.5,189152.0,,,,,,,,,
683,17169,2000,3801.0,4.9,7199.0,,,,,,,,,
684,17171,2000,2853.0,4.6,5549.0,,,,,,,,,
685,17173,2000,11185.0,4.7,22850.0,,,,,,,,,
686,17175,2000,2730.0,5.8,6317.0,,,,,,,,,
687,17177,2000,24738.0,5.1,48920.0,,,,,,,,,
688,17179,2000,64824.0,3.9,128520.0,,,,,,,,,
689,17181,2000,7861.0,6.2,18267.0,,,,,,,,,
690,17183,2000,36774.0,5.6,83821.0,,,,,,,,,
691,17185,2000,6560.0,5.0,12895.0,,,,,,,,,
692,17187,2000,9658.0,4.3,18680.0,,,,,,,,,
693,17189,2000,8062.0,3.8,15162.0,,,,,,,,,
694,17191,2000,7947.0,5.7,17112.0,,,,,,,,,
695,17193,2000,7148.0,4.8,15333.0,,,,,,,,,
696,17195,2000,29722.0,4.1,60615.0,,,,,,,,,
697,17197,2000,268536.0,4.1,507629.0,,,,,,,,,
698,17199,2000,28244.0,5.8,61279.0,,,,,,,,,
699,17201,2000,140479.0,4.4,278981.0,,,,,,,,,
700,17203,2000,18218.0,3.3,35499.0,,,,,,,,,
701,18001,2000,16102.0,2.7,33597.0,,,,,,,,,
702,18003,2000,170933.0,2.7,332786.0,,,,,,,,,
703,18005,2000,36314.0,2.6,71763.0,,,,,,,,,
704,18007,2000,4689.0,2.9,9412.0,,,,,,,,,
705,18009,2000,6723.0,4.3,13988.0,,,,,,,,,
706,18011,2000,23749.0,2.1,46390.0,,,,,,,,,
707,18013,2000,7643.0,2.9,14998.0,,,,,,,,,
708,18015,2000,10200.0,2.8,20150.0,,,,,,,,,
709,18017,2000,20015.0,3.1,40939.0,,,,,,,,,
710,18019,2000,50590.0,3.5,96714.0,,,,,,,,,
711,18021,2000,12316.0,4.1,26565.0,,,,,,,,,
712,18023,2000,15979.0,2.9,33942.0,,,,,,,,,
713,18025,2000,4864.0,4.8,10786.0,,,,,,,,,
714,18027,2000,13669.0,3.0,29882.0,,,,,,,,,
715,18029,2000,23653.0,3.3,46349.0,,,,,,,,,
716,18031,2000,13125.0,2.2,24572.0,,,,,,,,,
717,18033,2000,21046.0,3.0,40537.0,,,,,,,,,
718,18035,2000,56601.0,3.4,118776.0,,,,,,,,,
719,18037,2000,21658.0,2.2,39892.0,,,,,,,,,
720,18039,2000,94209.0,2.6,183412.0,,,,,,,,,
721,18041,2000,11861.0,4.3,25556.0,,,,,,,,,
722,18043,2000,36731.0,3.4,70879.0,,,,,,,,,
723,18045,2000,8382.0,3.1,17929.0,,,,,,,,,
724,18047,2000,10917.0,3.5,22252.0,,,,,,,,,
725,18049,2000,10324.0,4.0,20549.0,,,,,,,,,
726,18051,2000,16176.0,3.3,32491.0,,,,,,,,,
727,18053,2000,33438.0,3.9,73325.0,,,,,,,,,
728,18055,2000,15250.0,4.7,33191.0,,,,,,,,,
729,18057,2000,99374.0,1.9,185221.0,,,,,,,,,
730,18059,2000,29704.0,2.2,55710.0,,,,,,,,,
731,18061,2000,18085.0,3.3,34569.0,,,,,,,,,
732,18063,2000,56337.0,2.0,105378.0,,,,,,,,,
733,18065,2000,22433.0,3.9,48469.0,,,,,,,,,
734,18067,2000,40159.0,3.2,84940.0,,,,,,,,,
735,18069,2000,20142.0,3.1,38068.0,,,,,,,,,
736,18071,2000,21115.0,2.7,41428.0,,,,,,,,,
737,18073,2000,14195.0,3.4,30334.0,,,,,,,,,
738,18075,2000,10607.0,3.3,21792.0,,,,,,,,,
739,18077,2000,15634.0,3.3,31706.0,,,,,,,,,
740,18079,2000,13647.0,2.8,27747.0,,,,,,,,,
741,18081,2000,61880.0,2.1,115756.0,,,,,,,,,
742,18083,2000,18752.0,3.7,39195.0,,,,,,,,,
743,18085,2000,38271.0,2.5,74211.0,,,,,,,,,
744,18087,2000,16490.0,2.4,34892.0,,,,,,,,,
745,18089,2000,216842.0,3.8,484514.0,,,,,,,,,
746,18091,2000,51921.0,3.5,110121.0,,,,,,,,,
747,18093,2000,21984.0,4.0,45915.0,,,,,,,,,
748,18095,2000,61435.0,3.1,133213.0,,,,,,,,,
749,18097,2000,442478.0,2.8,860832.0,,,,,,,,,
750,18099,2000,22578.0,3.1,45243.0,,,,,,,,,
751,18101,2000,4900.0,3.4,10360.0,,,,,,,,,
752,18103,2000,16967.0,3.4,36184.0,,,,,,,,,
753,18105,2000,62027.0,2.7,120872.0,,,,,,,,,
754,18107,2000,19146.0,2.6,37601.0,,,,,,,,,
755,18109,2000,34668.0,2.4,66838.0,,,,,,,,,
756,18111,2000,7040.0,3.0,14525.0,,,,,,,,,
757,18113,2000,23711.0,2.9,46640.0,,,,,,,,,
758,18115,2000,2883.0,3.4,5582.0,,,,,,,,,
759,18117,2000,9159.0,4.4,19316.0,,,,,,,,,
760,18119,2000,10411.0,3.0,21837.0,,,,,,,,,
761,18121,2000,7732.0,3.5,17179.0,,,,,,,,,
762,18123,2000,9042.0,4.7,18865.0,,,,,,,,,
763,18125,2000,6124.0,3.5,12826.0,,,,,,,,,
764,18127,2000,75226.0,2.8,147137.0,,,,,,,,,
765,18129,2000,13427.0,3.0,27070.0,,,,,,,,,
766,18131,2000,6459.0,4.4,13605.0,,,,,,,,,
767,18133,2000,16609.0,2.9,36180.0,,,,,,,,,
768,18135,2000,13011.0,3.8,27363.0,,,,,,,,,
769,18137,2000,13357.0,2.6,26654.0,,,,,,,,,
770,18139,2000,9209.0,2.6,18194.0,,,,,,,,,
771,18141,2000,129851.0,3.2,265845.0,,,,,,,,,
772,18143,2000,10900.0,3.3,23049.0,,,,,,,,,
773,18145,2000,22919.0,2.6,43479.0,,,,,,,,,
774,18147,2000,10587.0,3.5,20432.0,,,,,,,,,
775,18149,2000,10306.0,4.8,23525.0,,,,,,,,,
776,18151,2000,17908.0,3.0,33339.0,,,,,,,,,
777,18153,2000,8733.0,5.2,21756.0,,,,,,,,,
778,18155,2000,4761.0,4.8,9129.0,,,,,,,,,
779,18157,2000,75870.0,2.6,149359.0,,,,,,,,,
780,18159,2000,8442.0,2.7,16582.0,,,,,,,,,
781,18161,2000,3673.0,3.1,7343.0,,,,,,,,,
782,18163,2000,86792.0,3.2,172052.0,,,,,,,,,
783,18165,2000,7750.0,4.6,16772.0,,,,,,,,,
784,18167,2000,48695.0,4.0,105762.0,,,,,,,,,
785,18169,2000,17524.0,3.0,34993.0,,,,,,,,,
786,18171,2000,4361.0,2.7,8435.0,,,,,,,,,
787,18173,2000,27468.0,3.3,52531.0,,,,,,,,,
788,18175,2000,13497.0,3.8,27247.0,,,,,,,,,
789,18177,2000,34195.0,3.6,71033.0,,,,,,,,,
790,18179,2000,14507.0,2.4,27619.0,,,,,,,,,
791,18181,2000,13177.0,3.0,25246.0,,,,,,,,,
792,18183,2000,16645.0,2.5,30634.0,,,,,,,,,
793,19001,2000,4342.0,2.7,8223.0,,,,,,,,,
794,19003,2000,2245.0,3.9,4476.0,,,,,,,,,
795,19005,2000,7690.0,3.4,14674.0,,,,,,,,,
796,19007,2000,6067.0,4.4,13696.0,,,,,,,,,
797,19009,2000,3317.0,3.0,6804.0,,,,,,,,,
798,19011,2000,13376.0,2.3,25326.0,,,,,,,,,
799,19013,2000,66657.0,2.8,128019.0,,,,,,,,,
800,19015,2000,14296.0,2.2,26251.0,,,,,,,,,
801,19017,2000,12483.0,2.5,23312.0,,,,,,,,,
802,19019,2000,10373.0,2.9,21064.0,,,,,,,,,
803,19021,2000,10028.0,2.4,20361.0,,,,,,,,,
804,19023,2000,7738.0,3.3,15299.0,,,,,,,,,
805,19025,2000,5197.0,2.8,11088.0,,,,,,,,,
806,19027,2000,11689.0,2.3,21382.0,,,,,,,,,
807,19029,2000,7603.0,3.6,14675.0,,,,,,,,,
808,19031,2000,10141.0,2.3,18199.0,,,,,,,,,
809,19033,2000,24489.0,3.0,46389.0,,,,,,,,,
810,19035,2000,6800.0,2.4,13019.0,,,,,,,,,
811,19037,2000,6441.0,6.5,13168.0,,,,,,,,,
812,19039,2000,4724.0,3.2,9194.0,,,,,,,,,
813,19041,2000,9712.0,2.5,17360.0,,,,,,,,,
814,19043,2000,9880.0,3.5,18611.0,,,,,,,,,
815,19045,2000,25222.0,3.5,50120.0,,,,,,,,,
816,19047,2000,8690.0,2.5,16944.0,,,,,,,,,
817,19049,2000,23090.0,1.9,41446.0,,,,,,,,,
818,19051,2000,4026.0,3.3,8544.0,,,,,,,,,
819,19053,2000,4127.0,3.4,8645.0,,,,,,,,,
820,19055,2000,9883.0,2.9,18416.0,,,,,,,,,
821,19057,2000,21516.0,3.6,42253.0,,,,,,,,,
822,19059,2000,9192.0,2.8,16460.0,,,,,,,,,
823,19061,2000,46906.0,3.3,89201.0,,,,,,,,,
824,19063,2000,5844.0,2.9,10995.0,,,,,,,,,
825,19065,2000,10784.0,3.8,22022.0,,,,,,,,,
826,19067,2000,8186.0,3.8,16854.0,,,,,,,,,
827,19069,2000,5540.0,2.8,10679.0,,,,,,,,,
828,19071,2000,4133.0,2.4,7995.0,,,,,,,,,
829,19073,2000,4825.0,3.3,10341.0,,,,,,,,,
830,19075,2000,6369.0,2.3,12368.0,,,,,,,,,
831,19077,2000,5896.0,2.7,11334.0,,,,,,,,,
832,19079,2000,8724.0,2.5,16423.0,,,,,,,,,
833,19081,2000,6182.0,2.2,12109.0,,,,,,,,,
834,19083,2000,9210.0,3.1,18807.0,,,,,,,,,
835,19085,2000,7866.0,2.7,15685.0,,,,,,,,,
836,19087,2000,10249.0,3.0,20341.0,,,,,,,,,
837,19089,2000,4963.0,3.2,9934.0,,,,,,,,,
838,19091,2000,5137.0,2.6,10377.0,,,,,,,,,
839,19093,2000,3902.0,2.2,7804.0,,,,,,,,,
840,19095,2000,8657.0,2.1,15729.0,,,,,,,,,
841,19097,2000,10742.0,3.7,20297.0,,,,,,,,,
842,19099,2000,19319.0,2.5,37252.0,,,,,,,,,
843,19101,2000,8778.0,2.9,16189.0,,,,,,,,,
844,19103,2000,66012.0,1.9,111455.0,,,,,,,,,
845,19105,2000,10143.0,2.7,20259.0,,,,,,,,,
846,19107,2000,5637.0,3.2,11418.0,,,,,,,,,
847,19109,2000,8613.0,2.6,17206.0,,,,,,,,,
848,19111,2000,17808.0,4.5,37931.0,,,,,,,,,
849,19113,2000,108604.0,2.3,192365.0,,,,,,,,,
850,19115,2000,6065.0,3.0,12174.0,,,,,,,,,
851,19117,2000,4610.0,2.8,9369.0,,,,,,,,,
852,19119,2000,6236.0,2.0,11748.0,,,,,,,,,
853,19121,2000,7379.0,3.1,14049.0,,,,,,,,,
854,19123,2000,11258.0,2.4,22299.0,,,,,,,,,
855,19125,2000,17223.0,2.3,32104.0,,,,,,,,,
856,19127,2000,20038.0,2.8,39356.0,,,,,,,,,
857,19129,2000,7740.0,2.0,14554.0,,,,,,,,,
858,19131,2000,5307.0,2.8,10868.0,,,,,,,,,
859,19133,2000,4830.0,3.2,10009.0,,,,,,,,,
860,19135,2000,3783.0,3.1,8005.0,,,,,,,,,
861,19137,2000,5810.0,3.3,11793.0,,,,,,,,,
862,19139,2000,21667.0,2.8,41791.0,,,,,,,,,
863,19141,2000,7590.0,2.3,15067.0,,,,,,,,,
864,19143,2000,3521.0,2.5,6985.0,,,,,,,,,
865,19145,2000,8084.0,3.2,16939.0,,,,,,,,,
866,19147,2000,5083.0,2.3,10135.0,,,,,,,,,
867,19149,2000,13161.0,2.6,24870.0,,,,,,,,,
868,19151,2000,4084.0,2.8,8602.0,,,,,,,,,
869,19153,2000,209909.0,2.4,375627.0,,,,,,,,,
870,19155,2000,46942.0,2.4,88022.0,,,,,,,,,
871,19157,2000,10080.0,2.7,18903.0,,,,,,,,,
872,19159,2000,2510.0,3.0,5465.0,,,,,,,,,
873,19161,2000,5801.0,2.7,11481.0,,,,,,,,,
874,19163,2000,82905.0,3.3,158614.0,,,,,,,,,
875,19165,2000,6915.0,2.4,13031.0,,,,,,,,,
876,19167,2000,17271.0,2.0,31609.0,,,,,,,,,
877,19169,2000,45512.0,1.8,80152.0,,,,,,,,,
878,19171,2000,8925.0,3.4,18084.0,,,,,,,,,
879,19173,2000,3373.0,3.3,6976.0,,,,,,,,,
880,19175,2000,6349.0,3.4,12281.0,,,,,,,,,
881,19177,2000,3868.0,3.2,7793.0,,,,,,,,,
882,19179,2000,17234.0,3.6,36007.0,,,,,,,,,
