,poverty_rate,per_capita_income_2006,fips,year
716,6.0,63619.0,18011.0,2006
717,10.7,49151.0,18013.0,2006
718,8.4,45092.0,18015.0,2006
719,10.4,41701.0,18017.0,2006
720,11.9,42662.0,18019.0,2006
721,11.9,40860.0,18021.0,2006
722,11.9,44485.0,18023.0,2006
723,17.6,37240.0,18025.0,2006
724,14.5,39276.0,18027.0,2006
725,7.5,55086.0,18029.0,2006
726,10.5,44962.0,18031.0,2006
727,8.1,46561.0,18033.0,2006
728,19.8,35698.0,18035.0,2006
729,6.8,49399.0,18037.0,2006
730,10.8,47309.0,18039.0,2006
731,12.7,40957.0,18041.0,2006
732,10.4,50733.0,18043.0,2006
733,11.2,41768.0,18045.0,2006
734,9.7,49430.0,18047.0,2006
735,10.6,38956.0,18049.0,2006
736,9.0,44010.0,18051.0,2006
737,15.6,38939.0,18053.0,2006
738,16.1,36480.0,18055.0,2006
739,3.9,76891.0,18057.0,2006
740,5.8,62442.0,18059.0,2006
741,8.7,49196.0,18061.0,2006
742,5.6,62312.0,18063.0,2006
743,11.5,41459.0,18065.0,2006
744,16.7,44964.0,18067.0,2006
745,9.2,45289.0,18069.0,2006
