,year,fips,cases_chlamydia,cases_gonorrhea,total_pop
58782,2018,12031,7112.0,3492.0,
58783,2018,48131,193.0,30.0,
58784,2018,47045,260.0,170.0,
58785,2018,8037,187.0,33.0,
58786,2018,13099,103.0,12.0,
58787,2018,22033,4019.0,1416.0,
58788,2018,22035,96.0,23.0,
58789,2018,22037,140.0,33.0,
58790,2018,48133,39.0,8.0,
58791,2018,26045,436.0,125.0,
58792,2018,55035,505.0,167.0,
58793,2018,13101,8.0,0.0,
58794,2018,48135,820.0,262.0,
58795,2018,38027,5.0,1.0,
58796,2018,35015,322.0,133.0,
58797,2018,17045,47.0,21.0,
58798,2018,37065,520.0,281.0,
58799,2018,45037,135.0,73.0,
58800,2018,21061,41.0,4.0,
58801,2018,46045,3.0,0.0,
58802,2018,17047,8.0,5.0,
58803,2018,20047,4.0,1.0,
58804,2018,48137,4.0,0.0,
58805,2018,13103,263.0,42.0,
58806,2018,17049,83.0,4.0,
58807,2018,6017,447.0,95.0,
58808,2018,8041,4015.0,1262.0,
58809,2018,48141,5700.0,1138.0,
58810,2018,8039,49.0,8.0,
58811,2018,13105,72.0,15.0,
58812,2018,20049,2.0,1.0,
58813,2018,42047,43.0,3.0,
58814,2018,18039,1032.0,388.0,
58815,2018,32007,164.0,37.0,
58816,2018,21063,6.0,1.0,
58817,2018,20051,180.0,12.0,
58818,2018,40045,2.0,2.0,
58819,2018,48139,684.0,200.0,
58820,2018,20053,8.0,3.0,
58821,2018,1051,408.0,257.0,
58822,2018,16039,150.0,16.0,
58823,2018,13107,157.0,40.0,
58824,2018,49015,17.0,2.0,
58825,2018,19063,37.0,3.0,
58826,2018,26047,67.0,4.0,
58827,2018,38029,5.0,4.0,
58828,2018,51595,59.0,16.0,
58829,2018,48143,259.0,56.0,
58830,2018,36029,5449.0,2249.0,
58831,2018,39043,383.0,179.0,
58832,2018,42049,1288.0,236.0,
58833,2018,1053,184.0,80.0,
58834,2018,12033,2112.0,705.0,
58835,2018,32009,0.0,0.0,
58836,2018,25009,3396.0,548.0,
58837,2018,34013,6479.0,2011.0,
58838,2018,36031,83.0,7.0,
58839,2018,51057,80.0,13.0,
58840,2018,50009,10.0,2.0,
58841,2018,21065,39.0,12.0,
58842,2018,1055,544.0,334.0,
58843,2018,32011,4.0,0.0,
58844,2018,22039,193.0,73.0,
58845,2018,13109,79.0,14.0,
58846,2018,2090,918.0,235.0,
58847,2018,51600,78.0,14.0,
58848,2018,51059,3161.0,549.0,
58849,2018,9001,3502.0,776.0,
58850,2018,39045,511.0,156.0,
58851,2018,45039,154.0,64.0,
58852,2018,72053,84.0,10.0,
58853,2018,46047,14.0,3.0,
58854,2018,30025,3.0,0.0,
58855,2018,51610,33.0,3.0,
58856,2018,48145,76.0,34.0,
58857,2018,13111,36.0,5.0,
58858,2018,48147,90.0,30.0,
58859,2018,27043,35.0,8.0,
58860,2018,46049,2.0,0.0,
58861,2018,5045,663.0,242.0,
58862,2018,51061,160.0,25.0,
58863,2018,1057,76.0,30.0,
58864,2018,13113,354.0,63.0,
58865,2018,19065,39.0,25.0,
58866,2018,17051,37.0,6.0,
58867,2018,18041,51.0,23.0,
58868,2018,21067,2374.0,1032.0,
58869,2018,39047,71.0,24.0,
58870,2018,42051,438.0,96.0,
58871,2018,47047,205.0,68.0,
58872,2018,48149,93.0,21.0,
58873,2018,54019,64.0,14.0,
58874,2018,47049,46.0,7.0,
58875,2018,30027,34.0,0.0,
58876,2018,53019,13.0,2.0,
58877,2018,27045,37.0,12.0,
58878,2018,31059,9.0,1.0,
58879,2018,20055,252.0,106.0,
58880,2018,48151,10.0,5.0,
58881,2018,12035,359.0,91.0,
58882,2018,30029,329.0,51.0,
58883,2018,21069,24.0,8.0,
58884,2018,45041,1166.0,535.0,
58885,2018,55037,2.0,0.0,
58886,2018,72054,19.0,2.0,
58887,2018,13115,489.0,186.0,
58888,2018,19067,43.0,9.0,
58889,2018,18043,330.0,132.0,
58890,2018,21071,70.0,9.0,
58891,2018,48153,19.0,6.0,
58892,2018,51063,11.0,3.0,
58893,2018,51065,74.0,12.0,
58894,2018,48155,2.0,0.0,
58895,2018,55039,339.0,63.0,
58896,2018,17053,33.0,1.0,
58897,2018,20057,187.0,44.0,
58898,2018,42053,9.0,1.0,
58899,2018,55041,37.0,4.0,
58900,2018,28035,873.0,416.0,
58901,2018,13117,346.0,54.0,
58902,2018,37067,2842.0,1168.0,
58903,2018,48157,3231.0,796.0,
58904,2018,38031,1.0,1.0,
58905,2018,18045,57.0,10.0,
58906,2018,51620,117.0,29.0,
58907,2018,1059,87.0,46.0,
58908,2018,5047,43.0,13.0,
58909,2018,12037,40.0,22.0,
58910,2018,13119,79.0,19.0,
58911,2018,19069,26.0,7.0,
58912,2018,16041,18.0,2.0,
58913,2018,17055,134.0,40.0,
58914,2018,18047,22.0,8.0,
58915,2018,20059,100.0,31.0,
58916,2018,21073,238.0,86.0,
58917,2018,25011,141.0,36.0,
58918,2018,23007,72.0,8.0,
58919,2018,29071,317.0,117.0,
58920,2018,28037,53.0,15.0,
58921,2018,37069,345.0,155.0,
58922,2018,31061,6.0,1.0,
58923,2018,36033,107.0,3.0,
58924,2018,39049,10161.0,4921.0,
58925,2018,42055,463.0,73.0,
58926,2018,47051,123.0,39.0,
58927,2018,48159,36.0,10.0,
58928,2018,51067,140.0,50.0,
58929,2018,50011,142.0,19.0,
58930,2018,53021,524.0,120.0,
58931,2018,22041,149.0,40.0,
58932,2018,24021,844.0,131.0,
58933,2018,51069,232.0,41.0,
58934,2018,51630,218.0,41.0,
58935,2018,27047,114.0,41.0,
58936,2018,48161,45.0,14.0,
58937,2018,8043,83.0,37.0,
58938,2018,19071,14.0,6.0,
58939,2018,16043,20.0,3.0,
58940,2018,56013,211.0,36.0,
58941,2018,6019,7129.0,2246.0,
58942,2018,48163,164.0,21.0,
58943,2018,31063,9.0,0.0,
58944,2018,5049,27.0,2.0,
58945,2018,13121,8376.0,3368.0,
58946,2018,17057,70.0,16.0,
58947,2018,18049,44.0,15.0,
58948,2018,21075,50.0,22.0,
58949,2018,36035,213.0,32.0,
58950,2018,39051,108.0,18.0,
58951,2018,42057,17.0,3.0,
58952,2018,31065,6.0,1.0,
58953,2018,12039,483.0,143.0,
58954,2018,31067,34.0,13.0,
58955,2018,48165,40.0,9.0,
58956,2018,51640,23.0,5.0,
58957,2018,17059,7.0,2.0,
58958,2018,21077,12.0,5.0,
58959,2018,30031,540.0,26.0,
58960,2018,39053,63.0,6.0,
58961,2018,48167,1556.0,471.0,
58962,2018,31069,0.0,0.0,
58963,2018,8045,237.0,26.0,
58964,2018,30033,0.0,0.0,
58965,2018,31071,2.0,0.0,
58966,2018,40047,292.0,90.0,
58967,2018,49017,7.0,0.0,
58968,2018,53023,1.0,1.0,
58969,2018,5051,471.0,286.0,
58970,2018,21079,57.0,12.0,
58971,2018,24023,38.0,6.0,
58972,2018,40049,110.0,30.0,
58973,2018,48169,20.0,11.0,
58974,2018,29073,43.0,13.0,
58975,2018,37071,1571.0,657.0,
58976,2018,37073,39.0,14.0,
58977,2018,20061,285.0,67.0,
58978,2018,39055,150.0,27.0,
58979,2018,16045,46.0,5.0,
58980,2018,26049,2659.0,857.0,
58981,2018,36037,156.0,41.0,
58982,2018,1061,115.0,59.0,
58983,2018,29075,7.0,1.0,
58984,2018,28039,112.0,39.0,
58985,2018,45043,415.0,215.0,
58986,2018,18051,115.0,26.0,
58987,2018,47053,310.0,165.0,
58988,2018,4007,221.0,83.0,
58989,2018,12041,48.0,10.0,
58990,2018,47055,146.0,31.0,
58991,2018,51071,18.0,5.0,
58992,2018,48171,59.0,10.0,
58993,2018,41021,3.0,0.0,
58994,2018,13123,63.0,12.0,
58995,2018,54021,14.0,1.0,
58996,2018,8047,4.0,3.0,
58997,2018,30035,181.0,52.0,
58998,2018,12043,65.0,10.0,
58999,2018,26051,46.0,6.0,
59000,2018,13125,7.0,0.0,
59001,2018,48173,3.0,0.0,
59002,2018,6021,117.0,15.0,
59003,2018,34015,1121.0,271.0,
59004,2018,51073,144.0,33.0,
59005,2018,13127,692.0,267.0,
59006,2018,26053,23.0,2.0,
59007,2018,30037,1.0,0.0,
59008,2018,30037,32.0,0.0,
59009,2018,38033,7.0,2.0,
59010,2018,48175,21.0,9.0,
59011,2018,48177,80.0,27.0,
59012,2018,51075,48.0,9.0,
59013,2018,27049,119.0,33.0,
59014,2018,16047,44.0,12.0,
59015,2018,13129,180.0,75.0,
59016,2018,56015,52.0,6.0,
59017,2018,31073,0.0,0.0,
59018,2018,20063,2.0,1.0,
59019,2018,13131,124.0,48.0,
59020,2018,40051,200.0,54.0,
59021,2018,33009,267.0,27.0,
59022,2018,4009,164.0,37.0,
59023,2018,20065,0.0,2.0,
59024,2018,37075,17.0,5.0,
59025,2018,47057,56.0,9.0,
59026,2018,8049,25.0,2.0,
59027,2018,49019,20.0,4.0,
59028,2018,38035,413.0,94.0,
59029,2018,50013,12.0,1.0,
59030,2018,26055,271.0,39.0,
59031,2018,30039,7.0,0.0,
59032,2018,5053,40.0,21.0,
59033,2018,18053,398.0,158.0,
59034,2018,20067,33.0,3.0,
59035,2018,21081,72.0,14.0,
59036,2018,27051,9.0,3.0,
59037,2018,38037,2.0,1.0,
59038,2018,31075,0.0,0.0,
59039,2018,35017,155.0,63.0,
59040,2018,40053,5.0,1.0,
59041,2018,41023,21.0,1.0,
59042,2018,46051,12.0,0.0,
59043,2018,53025,380.0,111.0,
59044,2018,55043,155.0,11.0,
59045,2018,54023,14.0,1.0,
59046,2018,22043,129.0,47.0,
59047,2018,37077,457.0,137.0,
59048,2018,26057,126.0,13.0,
59049,2018,21083,115.0,48.0,
59050,2018,20069,8.0,4.0,
59051,2018,48179,63.0,24.0,
59052,2018,53027,288.0,50.0,
59053,2018,21085,81.0,27.0,
59054,2018,48181,463.0,133.0,
59055,2018,51077,32.0,5.0,
59056,2018,20071,2.0,2.0,
59057,2018,31077,5.0,2.0,
59058,2018,21087,20.0,5.0,
59059,2018,55045,91.0,6.0,
59060,2018,55047,43.0,4.0,
59061,2018,54025,46.0,6.0,
59062,2018,1063,100.0,32.0,
59063,2018,5055,225.0,70.0,
59064,2018,13133,75.0,22.0,
59065,2018,19073,22.0,1.0,
59066,2018,17061,23.0,2.0,
59067,2018,18055,94.0,19.0,
59068,2018,29077,2258.0,992.0,
59069,2018,28041,55.0,17.0,
59070,2018,37079,168.0,52.0,
59071,2018,36039,146.0,16.0,
59072,2018,39057,751.0,215.0,
59073,2018,42059,143.0,9.0,
59074,2018,47059,219.0,50.0,
59075,2018,51079,59.0,6.0,
59076,2018,4011,48.0,8.0,
59077,2018,51081,68.0,10.0,
59078,2018,21089,60.0,12.0,
59079,2018,45045,2806.0,1312.0,
59080,2018,20073,21.0,4.0,
59081,2018,45047,511.0,211.0,
59082,2018,40055,22.0,0.0,
59083,2018,48183,892.0,329.0,
59084,2018,46053,7.0,0.0,
59085,2018,28043,182.0,77.0,
59086,2018,38039,7.0,2.0,
59087,2018,48185,108.0,40.0,
59088,2018,19075,26.0,8.0,
59089,2018,17063,121.0,16.0,
59090,2018,29079,30.0,3.0,
59091,2018,47061,18.0,5.0,
59092,2018,35019,30.0,3.0,
59093,2018,48187,433.0,135.0,
59094,2018,72057,81.0,2.0,
59095,2018,72059,19.0,2.0,
59096,2018,72061,140.0,14.0,
59097,2018,39059,200.0,50.0,
59098,2018,37081,5140.0,1970.0,
59099,2018,12045,49.0,18.0,
59100,2018,8051,47.0,9.0,
59101,2018,72063,77.0,5.0,
59102,2018,19077,29.0,6.0,
59103,2018,72055,18.0,1.0,
59104,2018,13135,3961.0,902.0,
59105,2018,46055,2.0,0.0,
59106,2018,13137,162.0,48.0,
59107,2018,2100,1.0,0.0,
59108,2018,1065,223.0,74.0,
59109,2018,48189,180.0,69.0,
59110,2018,37083,490.0,180.0,
59111,2018,51083,166.0,48.0,
59112,2018,13139,718.0,157.0,
59113,2018,31079,201.0,79.0,
59114,2018,48191,11.0,5.0,
59115,2018,47063,192.0,38.0,
59116,2018,12047,97.0,26.0,
59117,2018,19079,41.0,9.0,
59118,2018,17065,10.0,2.0,
59119,2018,18057,753.0,134.0,
59120,2018,20075,9.0,2.0,
59121,2018,31081,11.0,1.0,
59122,2018,36041,4.0,0.0,
59123,2018,39061,6954.0,3577.0,
59124,2018,47065,2241.0,1020.0,
59125,2018,48193,16.0,5.0,
59126,2018,46057,15.0,2.0,
59127,2018,25013,2873.0,999.0,
59128,2018,25015,517.0,115.0,
59129,2018,54027,31.0,6.0,
59130,2018,51650,1536.0,498.0,
59131,2018,45049,134.0,53.0,
59132,2018,13141,54.0,16.0,
59133,2018,19081,28.0,7.0,
59134,2018,17067,28.0,12.0,
59135,2018,18059,235.0,46.0,
59136,2018,21091,15.0,9.0,
59137,2018,23009,126.0,11.0,
59138,2018,28045,170.0,65.0,
59139,2018,39063,244.0,39.0,
59140,2018,47067,14.0,3.0,
59141,2018,54029,47.0,14.0,
59142,2018,46059,1.0,0.0,
59143,2018,51085,325.0,53.0,
59144,2018,48195,10.0,2.0,
59145,2018,46061,5.0,1.0,
59146,2018,13143,90.0,34.0,
59147,2018,12049,106.0,13.0,
59148,2018,47069,184.0,68.0,
59149,2018,48197,21.0,5.0,
59150,2018,19083,58.0,7.0,
59151,2018,17069,5.0,6.0,
59152,2018,21093,586.0,190.0,
59153,2018,39065,89.0,19.0,
59154,2018,47071,86.0,29.0,
59155,2018,48199,117.0,26.0,
59156,2018,35021,2.0,0.0,
59157,2018,46063,3.0,0.0,
59158,2018,54031,18.0,2.0,
59159,2018,24025,973.0,191.0,
59160,2018,21095,41.0,8.0,
59161,2018,31083,1.0,2.0,
59162,2018,40057,9.0,3.0,
59163,2018,37085,759.0,244.0,
59164,2018,41025,18.0,0.0,
59165,2018,20077,17.0,5.0,
59166,2018,40059,8.0,1.0,
59167,2018,13145,116.0,23.0,
59168,2018,48201,27415.0,8730.0,
59169,2018,19085,51.0,6.0,
59170,2018,18061,72.0,29.0,
59171,2018,21097,41.0,14.0,
59172,2018,29081,20.0,3.0,
59173,2018,28047,1354.0,581.0,
59174,2018,39067,33.0,6.0,
59175,2018,48203,286.0,126.0,
59176,2018,54033,94.0,47.0,
59177,2018,51660,399.0,31.0,
59178,2018,13147,85.0,19.0,
59179,2018,21099,44.0,12.0,
59180,2018,9003,4858.0,1806.0,
59181,2018,48205,1.0,0.0,
59182,2018,20079,118.0,35.0,
59183,2018,20081,14.0,3.0,
59184,2018,40061,30.0,8.0,
59185,2018,48207,11.0,5.0,
59186,2018,72065,47.0,1.0,
59187,2018,15001,693.0,169.0,
59188,2018,47073,158.0,17.0,
59189,2018,31085,2.0,0.0,
59190,2018,48209,1191.0,260.0,
59191,2018,37087,167.0,51.0,
59192,2018,47075,178.0,69.0,
59193,2018,13149,42.0,15.0,
59194,2018,48211,7.0,1.0,
59195,2018,5057,200.0,94.0,
59196,2018,17071,13.0,5.0,
59197,2018,21101,183.0,90.0,
59198,2018,37089,335.0,109.0,
59199,2018,47077,122.0,37.0,
59200,2018,48213,266.0,137.0,
59201,2018,18063,440.0,108.0,
59202,2018,12051,222.0,48.0,
59203,2018,27053,7866.0,3308.0,
59204,2018,51087,1886.0,588.0,
59205,2018,1067,98.0,38.0,
59206,2018,13151,1384.0,395.0,
59207,2018,19087,63.0,25.0,
59208,2018,17073,133.0,12.0,
59209,2018,18065,148.0,46.0,
59210,2018,21103,48.0,10.0,
59211,2018,29083,83.0,19.0,
59212,2018,39069,65.0,11.0,
59213,2018,47079,152.0,78.0,
59214,2018,51089,169.0,78.0,
59215,2018,36043,166.0,14.0,
59216,2018,12053,631.0,186.0,
59217,2018,37091,194.0,67.0,
59218,2018,38041,13.0,9.0,
59219,2018,21105,5.0,5.0,
59220,2018,47081,93.0,26.0,
59221,2018,29085,17.0,3.0,
59222,2018,35023,25.0,5.0,
59223,2018,48215,3387.0,458.0,
59224,2018,39071,127.0,22.0,
59225,2018,51091,0.0,0.0,
59226,2018,12055,364.0,112.0,
59227,2018,30041,170.0,44.0,
59228,2018,48217,95.0,26.0,
59229,2018,12057,8782.0,2292.0,
59230,2018,33011,1364.0,298.0,
59231,2018,26059,112.0,23.0,
59232,2018,28049,2963.0,1320.0,
59233,2018,8053,1.0,0.0,
59234,2018,31087,5.0,0.0,
59235,2018,39073,76.0,11.0,
59236,2018,48219,154.0,47.0,
59237,2018,20083,1.0,0.0,
59238,2018,37093,398.0,151.0,
59239,2018,12059,86.0,35.0,
59240,2018,28051,240.0,105.0,
59241,2018,39075,40.0,9.0,
59242,2018,29087,5.0,3.0,
59243,2018,31089,21.0,5.0,
59244,2018,15003,5721.0,1048.0,
59245,2018,48221,163.0,40.0,
59246,2018,41027,99.0,18.0,
59247,2018,31091,1.0,0.0,
59248,2018,51670,257.0,92.0,
59249,2018,21107,176.0,103.0,
59250,2018,48223,137.0,29.0,
59251,2018,72067,15.0,1.0,
59252,2018,45051,1862.0,729.0,
59253,2018,5059,157.0,88.0,
59254,2018,56017,15.0,0.0,
59255,2018,26061,61.0,8.0,
59256,2018,1069,627.0,304.0,
59257,2018,13153,966.0,414.0,
59258,2018,27055,29.0,11.0,
59259,2018,47083,28.0,6.0,
59260,2018,48225,69.0,30.0,
59261,2018,5061,114.0,57.0,
59262,2018,19089,13.0,2.0,
59263,2018,18067,430.0,134.0,
59264,2018,24027,1170.0,256.0,
59265,2018,29089,39.0,12.0,
59266,2018,31093,3.0,0.0,
59267,2018,48227,141.0,50.0,
59268,2018,29091,124.0,31.0,
59269,2018,27057,57.0,11.0,
59270,2018,34017,3371.0,922.0,
59271,2018,48229,8.0,0.0,
59272,2018,8055,20.0,7.0,
59273,2018,40063,48.0,17.0,
59274,2018,46065,67.0,17.0,
59275,2018,72069,95.0,6.0,
59276,2018,6023,789.0,226.0,
59277,2018,19091,35.0,6.0,
59278,2018,32013,54.0,16.0,
59279,2018,28053,89.0,44.0,
59280,2018,47085,42.0,10.0,
59281,2018,48231,401.0,116.0,
59282,2018,34019,213.0,25.0,
59283,2018,42061,87.0,25.0,
59284,2018,18069,91.0,25.0,
59285,2018,26063,66.0,3.0,
59286,2018,39077,200.0,27.0,
59287,2018,46067,5.0,3.0,
59288,2018,48233,62.0,26.0,
59289,2018,37095,18.0,3.0,
59290,2018,46069,1.0,0.0,
59291,2018,22045,564.0,143.0,
59292,2018,22047,313.0,62.0,
59293,2018,19093,12.0,3.0,
59294,2018,16049,27.0,1.0,
59295,2018,6025,1057.0,197.0,
59296,2018,5063,163.0,26.0,
59297,2018,12061,491.0,129.0,
59298,2018,42063,337.0,33.0,
59299,2018,26065,1881.0,580.0,
59300,2018,6027,68.0,16.0,
59301,2018,26067,228.0,18.0,
59302,2018,26069,60.0,7.0,
59303,2018,19095,30.0,4.0,
59304,2018,55049,38.0,8.0,
59305,2018,37097,729.0,222.0,
59306,2018,48235,4.0,1.0,
59307,2018,26071,28.0,1.0,
59308,2018,29093,33.0,3.0,
59309,2018,49021,146.0,10.0,
59310,2018,55051,8.0,2.0,
59311,2018,17075,57.0,14.0,
59312,2018,13155,60.0,17.0,
59313,2018,72071,64.0,2.0,
59314,2018,26073,287.0,39.0,
59315,2018,27059,87.0,15.0,
59316,2018,53029,211.0,38.0,
59317,2018,51093,165.0,45.0,
59318,2018,28055,5.0,2.0,
59319,2018,27061,170.0,30.0,
59320,2018,28057,0.0,0.0,
59321,2018,5065,30.0,13.0,
59322,2018,48237,46.0,10.0,
59323,2018,1071,105.0,54.0,
59324,2018,5067,133.0,50.0,
59325,2018,8057,2.0,0.0,
59326,2018,12063,247.0,121.0,
59327,2018,13157,182.0,41.0,
59328,2018,19097,48.0,5.0,
59329,2018,17077,620.0,187.0,
59330,2018,18071,205.0,62.0,
59331,2018,20085,47.0,19.0,
59332,2018,21109,26.0,12.0,
59333,2018,26075,950.0,228.0,
59334,2018,27063,22.0,7.0,
59335,2018,29095,6437.0,3443.0,
59336,2018,28059,722.0,254.0,
59337,2018,37099,204.0,65.0,
59338,2018,39079,53.0,1.0,
59339,2018,40065,163.0,31.0,
59340,2018,41029,995.0,254.0,
59341,2018,46071,28.0,11.0,
59342,2018,47087,36.0,7.0,
59343,2018,48239,37.0,15.0,
59344,2018,55053,46.0,18.0,
59345,2018,54035,26.0,9.0,
59346,2018,22049,111.0,22.0,
59347,2018,51095,254.0,43.0,
59348,2018,13159,58.0,16.0,
59349,2018,19099,98.0,35.0,
59350,2018,17079,12.0,4.0,
59351,2018,18073,95.0,13.0,
59352,2018,29097,696.0,305.0,
59353,2018,28061,138.0,55.0,
59354,2018,45053,204.0,97.0,
59355,2018,48241,138.0,49.0,
59356,2018,18075,62.0,21.0,
59357,2018,72073,23.0,2.0,
59358,2018,13161,68.0,23.0,
59359,2018,48243,5.0,0.0,
59360,2018,1073,5121.0,2809.0,
59361,2018,5069,863.0,428.0,
59362,2018,8059,1333.0,414.0,
59363,2018,12065,65.0,34.0,
59364,2018,13163,141.0,33.0,
59365,2018,19101,47.0,16.0,
59366,2018,16051,29.0,6.0,
59367,2018,17081,174.0,99.0,
59368,2018,18077,125.0,44.0,
59369,2018,20087,48.0,20.0,
59370,2018,21111,4741.0,2158.0,
59371,2018,29099,634.0,187.0,
59372,2018,28063,93.0,18.0,
59373,2018,30043,19.0,5.0,
59374,2018,31095,8.0,2.0,
59375,2018,36045,873.0,102.0,
59376,2018,39081,178.0,80.0,
59377,2018,40067,15.0,5.0,
59378,2018,41031,168.0,32.0,
59379,2018,42065,74.0,7.0,
59380,2018,47089,152.0,23.0,
59381,2018,48245,1476.0,588.0,
59382,2018,53031,45.0,7.0,
59383,2018,55055,224.0,18.0,
59384,2018,54037,161.0,32.0,
59385,2018,28065,94.0,42.0,
59386,2018,22053,212.0,73.0,
59387,2018,22051,3146.0,894.0,
59388,2018,13165,44.0,12.0,
59389,2018,18079,76.0,19.0,
59390,2018,46073,0.0,0.0,
59391,2018,16053,92.0,11.0,
59392,2018,17083,45.0,15.0,
59393,2018,21113,179.0,53.0,
59394,2018,20089,4.0,0.0,
59395,2018,48247,20.0,3.0,
59396,2018,48249,58.0,12.0,
59397,2018,17085,51.0,8.0,
59398,2018,5071,88.0,22.0,
59399,2018,13167,37.0,12.0,
59400,2018,19103,1021.0,222.0,
59401,2018,17087,22.0,3.0,
59402,2018,18081,529.0,117.0,
59403,2018,20091,2140.0,577.0,
59404,2018,21115,44.0,9.0,
59405,2018,29101,410.0,87.0,
59406,2018,31097,3.0,1.0,
59407,2018,47091,32.0,10.0,
59408,2018,48251,552.0,173.0,
59409,2018,56019,9.0,1.0,
59410,2018,37101,883.0,256.0,
59411,2018,40069,58.0,15.0,
59412,2018,13169,75.0,24.0,
59413,2018,19105,48.0,8.0,
59414,2018,28067,466.0,227.0,
59415,2018,37103,48.0,18.0,
59416,2018,46075,0.0,0.0,
59417,2018,48253,20.0,3.0,
59418,2018,41033,293.0,171.0,
59419,2018,49023,18.0,4.0,
59420,2018,72075,62.0,3.0,
59421,2018,30045,1.0,0.0,
59422,2018,72077,75.0,5.0,
59423,2018,2110,153.0,13.0,
59424,2018,55057,50.0,4.0,
59425,2018,42067,26.0,6.0,
59426,2018,26077,2322.0,1009.0,
59427,2018,15005,3.0,1.0,
59428,2018,26079,39.0,4.0,
59429,2018,27065,44.0,10.0,
59430,2018,54039,502.0,280.0,
59431,2018,27067,142.0,30.0,
59432,2018,17089,2180.0,416.0,
59433,2018,49025,8.0,0.0,
59434,2018,17091,675.0,196.0,
59435,2018,48255,36.0,10.0,
59436,2018,15007,165.0,41.0,
59437,2018,48257,493.0,151.0,
59438,2018,40071,240.0,96.0,
59439,2018,31099,8.0,0.0,
59440,2018,20093,16.0,4.0,
59441,2018,31101,8.0,1.0,
59442,2018,28069,88.0,33.0,
59443,2018,2122,137.0,39.0,
59444,2018,17093,431.0,88.0,
59445,2018,48259,64.0,17.0,
59446,2018,48261,1.0,0.0,
59447,2018,23011,364.0,49.0,
59448,2018,55059,850.0,162.0,
59449,2018,10001,1411.0,396.0,
59450,2018,24029,73.0,7.0,
59451,2018,26081,3936.0,1340.0,
59452,2018,44003,439.0,88.0,
59453,2018,48263,2.0,0.0,
59454,2018,21117,657.0,269.0,
59455,2018,19107,35.0,8.0,
59456,2018,6029,6948.0,2311.0,
59457,2018,48265,92.0,22.0,
59458,2018,45055,314.0,91.0,
59459,2018,2130,74.0,11.0,
59460,2018,55061,24.0,1.0,
59461,2018,26083,3.0,0.0,
59462,2018,31103,1.0,0.0,
59463,2018,38043,4.0,0.0,
59464,2018,31105,2.0,1.0,
59465,2018,48267,9.0,1.0,
59466,2018,51097,19.0,5.0,
59467,2018,48269,0.0,0.0,
59468,2018,53033,10233.0,4406.0,
59469,2018,51099,106.0,23.0,
59470,2018,51101,51.0,10.0,
59471,2018,40073,38.0,12.0,
59472,2018,20095,18.0,4.0,
59473,2018,6031,973.0,266.0,
59474,2018,36047,21656.0,7574.0,
59475,2018,46077,4.0,0.0,
59476,2018,48271,6.0,2.0,
59477,2018,8061,4.0,2.0,
59478,2018,20097,7.0,4.0,
59479,2018,40075,24.0,5.0,
59480,2018,8063,19.0,5.0,
59481,2018,53035,1194.0,311.0,
59482,2018,53037,230.0,30.0,
59483,2018,27069,7.0,0.0,
59484,2018,41035,350.0,60.0,
59485,2018,48273,252.0,43.0,
59486,2018,53039,52.0,10.0,
59487,2018,21119,10.0,5.0,
59488,2018,17095,245.0,79.0,
59489,2018,18083,141.0,34.0,
59490,2018,21121,144.0,82.0,
59491,2018,23013,114.0,7.0,
59492,2018,29103,5.0,2.0,
59493,2018,31107,12.0,1.0,
59494,2018,39083,115.0,32.0,
59495,2018,47093,2673.0,1325.0,
59496,2018,48275,6.0,0.0,
59497,2018,2150,56.0,11.0,
59498,2018,27071,25.0,2.0,
59499,2018,16055,630.0,109.0,
59500,2018,18085,273.0,59.0,
59501,2018,19109,15.0,2.0,
59502,2018,2158,230.0,53.0,
59503,2018,55063,536.0,142.0,
59504,2018,4012,71.0,15.0,
59505,2018,8067,227.0,51.0,
59506,2018,48283,15.0,3.0,
59507,2018,20099,101.0,29.0,
59508,2018,27073,7.0,0.0,
59509,2018,42069,578.0,74.0,
59510,2018,29105,147.0,89.0,
59511,2018,5073,49.0,13.0,
59512,2018,12067,19.0,11.0,
59513,2018,29107,100.0,23.0,
59514,2018,28071,426.0,111.0,
59515,2018,55065,40.0,3.0,
59516,2018,22055,1441.0,446.0,
59517,2018,22057,612.0,178.0,
59518,2018,18087,57.0,13.0,
59519,2018,72079,28.0,0.0,
59520,2018,6033,331.0,171.0,
59521,2018,8065,37.0,4.0,
59522,2018,12069,1216.0,345.0,
59523,2018,17097,3234.0,449.0,
59524,2018,18089,2731.0,838.0,
59525,2018,26085,34.0,5.0,
59526,2018,27075,28.0,9.0,
59527,2018,30047,162.0,38.0,
59528,2018,39085,769.0,183.0,
59529,2018,41037,17.0,0.0,
59530,2018,46079,25.0,3.0,
59531,2018,47095,66.0,46.0,
59532,2018,27077,7.0,0.0,
59533,2018,2164,10.0,6.0,
59534,2018,1075,36.0,17.0,
59535,2018,13171,85.0,21.0,
59536,2018,28073,226.0,106.0,
59537,2018,48277,318.0,110.0,
59538,2018,48279,60.0,16.0,
59539,2018,50015,70.0,5.0,
59540,2018,38045,11.0,0.0,
59541,2018,48281,65.0,15.0,
59542,2018,31109,1713.0,488.0,
59543,2018,42071,1570.0,283.0,
59544,2018,45057,339.0,90.0,
59545,2018,51103,65.0,7.0,
59546,2018,32015,15.0,9.0,
59547,2018,20101,2.0,1.0,
59548,2018,41039,1847.0,506.0,
59549,2018,55067,53.0,5.0,
59550,2018,13173,45.0,16.0,
59551,2018,26087,186.0,26.0,
