,poverty_rate,fips,year,per_capita_income_2022
775,16.8,4005,2006,63777.18
776,16.2,4005,2007,68939.58
777,16.0,4005,2008,64709.55
778,18.0,4005,2009,68194.49
779,17.4,4007,2002,50424.0
780,17.2,4007,2003,51165.8
781,18.2,4007,2004,52122.72
782,19.9,4007,2005,51470.24
783,20.0,4007,2006,52145.36
784,18.2,4007,2007,49360.619999999995
785,16.1,4007,2008,51846.75
786,20.7,4007,2009,50366.68
787,22.5,4009,2002,47326.95
788,20.5,4009,2003,48364.4
789,22.3,4009,2004,48963.72
790,23.7,4009,2005,51008.16
791,23.4,4009,2006,50542.28
792,22.4,4009,2007,55093.159999999996
793,21.4,4009,2008,55217.700000000004
794,21.5,4009,2009,55634.33
795,10.2,4011,2002,66777.15
796,11.1,4011,2003,66061.52
797,12.5,4011,2004,67228.2
798,12.8,4011,2005,65873.76
799,10.9,4011,2006,68222.88
800,11.2,4011,2007,71276.9
801,11.3,4011,2008,72432.90000000001
802,10.9,4011,2009,77891.35
803,20.7,4012,2002,41558.549999999996
804,17.2,4012,2003,41549.270000000004
805,18.9,4012,2004,41686.32
806,21.6,4012,2005,44102.8
807,21.0,4012,2006,43119.64
808,23.8,4012,2007,42475.04
809,26.1,4012,2008,44513.55
810,25.4,4012,2009,42386.43
811,11.9,4013,2002,75962.7
812,12.8,4013,2003,74665.36
813,13.3,4013,2004,75354.24
814,12.6,4013,2005,74103.04
815,12.5,4013,2006,76682.12
816,12.9,4013,2007,77720.86
817,13.4,4013,2008,76289.85
818,15.1,4013,2009,72999.08
819,15.7,4015,2002,51199.5
820,14.8,4015,2003,52333.05
821,15.4,4015,2004,53236.560000000005
822,15.6,4015,2005,53686.4
823,16.0,4015,2006,53027.2
824,13.5,4015,2007,56329.979999999996
825,16.8,4015,2008,52165.350000000006
826,17.8,4015,2009,54612.310000000005
827,24.3,4017,2002,46714.799999999996
828,21.5,4017,2003,48425.58
829,23.7,4017,2004,49224.240000000005
830,28.8,4017,2005,47928.64
831,24.4,4017,2006,52303.04
832,23.4,4017,2007,55196.82
833,23.1,4017,2008,53211.600000000006
834,27.4,4017,2009,47751.350000000006
835,14.1,4019,2002,60944.399999999994
836,14.3,4019,2003,60439.4
837,15.6,4019,2004,60351.72
838,14.9,4019,2005,63055.68
839,15.3,4019,2006,62782.92
840,14.9,4019,2007,62083.82
841,15.4,4019,2008,62981.55
842,18.9,4019,2009,59242.91
843,16.3,4021,2002,57967.799999999996
844,14.6,4021,2003,60969.090000000004
845,15.1,4021,2004,62797.8
846,15.7,4021,2005,62589.04
847,15.2,4021,2006,63695.42
848,12.5,4021,2007,70866.51999999999
849,14.0,4021,2008,67780.8
850,13.7,4021,2009,67250.56000000001
851,19.4,4023,2002,50811.75
852,19.2,4023,2003,51632.700000000004
853,19.1,4023,2004,51325.560000000005
854,20.4,4023,2005,50906.32
855,21.8,4023,2006,50545.2
856,20.1,4023,2007,50638.619999999995
857,18.5,4023,2008,51961.5
858,25.0,4023,2009,48696.65
859,12.6,4025,2002,56288.1
860,12.0,4025,2003,56837.83
861,12.6,4025,2004,58202.04
862,12.8,4025,2005,61380.64
863,12.4,4025,2006,59747.58
864,12.6,4025,2007,62860.56
865,12.9,4025,2008,57119.850000000006
866,14.2,4025,2009,55946.69
867,19.7,4027,2002,53215.799999999996
868,17.9,4027,2003,52558.450000000004
869,18.4,4027,2004,53398.8
870,19.1,4027,2005,54323.28
871,19.0,4027,2006,54244.84
872,17.8,4027,2007,56489.02
873,21.5,4027,2008,52735.05
874,19.2,4027,2009,52403.87
875,17.3,5001,2002,50255.7
876,17.3,5001,2003,52241.280000000006
877,16.8,5001,2004,52671.840000000004
878,17.6,5001,2005,52927.92
879,20.1,5001,2006,49531.96
880,17.9,5001,2007,53028.479999999996
881,20.1,5001,2008,50348.25
882,17.2,5001,2009,51639.41
883,17.2,5003,2002,52222.5
884,17.9,5003,2003,52300.850000000006
885,18,5003,2004,51540.840000000004
886,21,5003,2005,49856.0
887,19.5,5003,2006,49048.7
888,20.7,5003,2007,50073.46
889,18.3,5003,2008,48706.65
890,21.7,5003,2009,49009.01
891,14.2,5005,2002,48397.799999999996
892,13.7,5005,2003,49138.810000000005
893,13.4,5005,2004,48828.0
894,14.3,5005,2005,47542.56
895,14.5,5005,2006,48872.04
896,12.4,5005,2007,50899.899999999994
897,16.8,5005,2008,46799.100000000006
898,16.5,5005,2009,46412.86
899,10.2,5007,2002,70347.75
900,10.0,5007,2003,73018.33
901,9.5,5007,2004,73992.36
902,9.1,5007,2005,73206.24
903,10.5,5007,2006,67812.62
904,11.3,5007,2007,69670.87999999999
905,11.1,5007,2008,69385.95000000001
906,13.1,5007,2009,67439.62000000001
907,15.6,5009,2002,50768.85
908,15.4,5009,2003,50917.86
909,14.4,5009,2004,51044.76
910,15.9,5009,2005,51015.76
911,14.9,5009,2006,52513.28
912,16.9,5009,2007,52119.68
913,15.0,5009,2008,48234.15
914,16.3,5009,2009,50699.590000000004
915,21.0,5011,2002,42169.049999999996
916,20.5,5011,2003,42814.73
917,20.4,5011,2004,43151.16
918,25.8,5011,2005,41865.36
919,26.1,5011,2006,41577.88
920,24.4,5011,2007,42813.0
921,24.1,5011,2008,41338.350000000006
922,27.6,5011,2009,40032.770000000004
923,14.2,5013,2002,48996.75
924,14.6,5013,2003,48203.4
925,14.8,5013,2004,47764.08
926,18,5013,2005,48310.16
927,18.1,5013,2006,48742.1
928,17.7,5013,2007,49482.74
929,16.5,5013,2008,47125.8
930,17.0,5013,2009,47200.61
931,16.7,5015,2002,45195.149999999994
932,15.4,5015,2003,44751.560000000005
933,14.3,5015,2004,45921.72
934,16.2,5015,2005,46799.28
935,18.6,5015,2006,44913.979999999996
936,17.6,5015,2007,45525.2
937,15.6,5015,2008,45351.9
938,17.3,5015,2009,47958.22
939,30.6,5017,2002,34095.6
940,28.2,5017,2003,35561.68
941,28,5017,2004,34817.64
942,36.2,5017,2005,35789.92
943,33.4,5017,2006,34454.54
944,32.4,5017,2007,35387.82
945,30.4,5017,2008,33492.15
946,32.8,5017,2009,34504.82
947,17.8,5019,2002,48247.649999999994
948,17.3,5019,2003,48251.700000000004
949,17.1,5019,2004,47862.36
950,21.1,5019,2005,47784.24
951,24.5,5019,2006,47436.86
952,22.3,5019,2007,48119.54
953,21.8,5019,2008,46341.450000000004
954,22.1,5019,2009,46384.090000000004
955,17.4,5021,2002,41916.6
956,17.1,5021,2003,43819.37
957,16.2,5021,2004,44286.840000000004
958,19.9,5021,2005,42619.28
959,21.0,5021,2006,40677.06
960,18.4,5021,2007,41366.02
961,18.1,5021,2008,43078.5
962,20.3,5021,2009,41878.16
963,15.2,5023,2002,51872.7
964,14.4,5023,2003,52069.01
965,13.7,5023,2004,51562.68
966,14.7,5023,2005,52044.8
967,15.8,5023,2006,53173.2
968,16.4,5023,2007,52933.34
969,15.2,5023,2008,49554.450000000004
970,17.5,5023,2009,51488.71000000001
971,13.7,5025,2002,55256.85
972,14.2,5025,2003,55905.64000000001
973,14.4,5025,2004,56682.6
974,15.5,5025,2005,55533.2
975,15.1,5025,2006,58597.1
976,16.4,5025,2007,53460.159999999996
977,19.5,5025,2008,53415.450000000004
978,16.0,5025,2009,52712.12
979,20.0,5027,2002,46934.25
980,20.4,5027,2003,47132.75
981,19.8,5027,2004,47101.08
982,21.4,5027,2005,46112.24
983,25.4,5027,2006,44884.78
984,23.5,5027,2007,52513.02
985,20.7,5027,2008,47468.700000000004
986,25.7,5027,2009,44689.4
987,16.5,5029,2002,51173.1
988,16.5,5029,2003,51164.19
989,16.1,5029,2004,51269.4
990,18.4,5029,2005,51512.8
991,16.1,5029,2006,52117.619999999995
992,18.7,5029,2007,52236.119999999995
993,17.1,5029,2008,48635.100000000006
994,19.6,5029,2009,49807.72
995,15.7,5031,2002,54877.35
996,15.8,5031,2003,56061.810000000005
997,15.4,5031,2004,55252.08
998,17.3,5031,2005,51845.68
999,16.7,5031,2006,55828.939999999995
1000,16.3,5031,2007,56527.36
1001,17.5,5031,2008,53985.15
1002,17.9,5031,2009,54150.62
1003,14.4,5033,2002,55515.899999999994
1004,13.7,5033,2003,56572.18
1005,14.3,5033,2004,56982.12
1006,17.3,5033,2005,53490.32
1007,16.8,5033,2006,55668.34
1008,18.4,5033,2007,53041.259999999995
1009,15.6,5033,2008,56851.200000000004
1010,17.6,5033,2009,54276.66
1011,22.3,5035,2002,48166.799999999996
1012,22.6,5035,2003,49179.060000000005
1013,21.9,5035,2004,48954.36
1014,26.3,5035,2005,47749.28
1015,24.9,5035,2006,48663.26
1016,25.7,5035,2007,50969.479999999996
1017,20.5,5035,2008,47401.200000000004
1018,28.3,5035,2009,46715.630000000005
1019,19.4,5037,2002,46653.75
1020,19.7,5037,2003,48873.16
1021,18.9,5037,2004,48002.76
1022,19.5,5037,2005,48240.24
1023,19.0,5037,2006,47429.56
1024,20.7,5037,2007,47109.92
1025,18.7,5037,2008,46560.15
1026,18.2,5037,2009,48939.14000000001
1027,20.1,5039,2002,43251.45
1028,18.8,5039,2003,42879.130000000005
1029,18.5,5039,2004,43486.560000000005
1030,21.5,5039,2005,43519.12
1031,21.9,5039,2006,44132.88
1032,21.2,5039,2007,44952.939999999995
1033,21.0,5039,2008,42670.8
1034,23.3,5039,2009,41721.98
1035,22.8,5041,2002,39456.45
1036,23.3,5041,2003,41573.420000000006
1037,23.3,5041,2004,39733.200000000004
1038,31.2,5041,2005,39035.12
1039,31.4,5041,2006,39246.26
1040,26.6,5041,2007,39928.979999999996
1041,29.0,5041,2008,37199.25
1042,25.8,5041,2009,39365.58
1043,18.6,5043,2002,47223.0
1044,18.5,5043,2003,48005.37
1045,18.7,5043,2004,47239.92
1046,20.3,5043,2005,47370.8
1047,19.1,5043,2006,47925.96
1048,22.6,5043,2007,48010.2
1049,20.4,5043,2008,47140.65
1050,23.4,5043,2009,43396.12
1051,12.3,5045,2002,64048.049999999996
1052,12.8,5045,2003,65035.950000000004
1053,12.8,5045,2004,64423.32
1054,13.2,5045,2005,64961.76
1055,13.4,5045,2006,62425.22
1056,14.9,5045,2007,64425.399999999994
1057,16.2,5045,2008,58796.55
1058,14.3,5045,2009,66294.3
1059,17.3,5047,2002,49491.75
1060,16.4,5047,2003,50404.270000000004
1061,15.6,5047,2004,52104.0
1062,16.7,5047,2005,50126.56
1063,16.4,5047,2006,50863.479999999996
1064,20.0,5047,2007,51641.14
1065,17.0,5047,2008,51559.200000000004
1066,18.8,5047,2009,43382.420000000006
1067,21.6,5049,2002,41692.2
1068,18.2,5049,2003,42966.07
1069,17.6,5049,2004,42492.840000000004
1070,17.6,5049,2005,43242.48
1071,20.0,5049,2006,42366.28
1072,20.3,5049,2007,42970.619999999995
1073,18.7,5049,2008,40991.4
1074,23.0,5049,2009,42238.47
1075,16.2,5051,2002,51711.0
1076,16.0,5051,2003,51623.04
1077,15.5,5051,2004,50991.72
1078,16.6,5051,2005,49737.44
1079,16.9,5051,2006,50273.64
1080,18.1,5051,2007,51544.579999999994
1081,16.1,5051,2008,51327.0
1082,14.7,5051,2009,51274.990000000005
1083,10.8,5053,2002,64411.049999999996
1084,10.9,5053,2003,65003.75000000001
1085,11,5053,2004,63612.12
1086,11.3,5053,2005,62646.8
1087,11.8,5053,2006,68075.42
1088,10.6,5053,2007,66707.34
1089,11.5,5053,2008,60972.75000000001
1090,12.1,5053,2009,66595.70000000001
1091,14.8,5055,2002,51737.399999999994
1092,15.4,5055,2003,53131.61
1093,15.3,5055,2004,53057.16
1094,18.2,5055,2005,52514.48
1095,16.0,5055,2006,51320.46
1096,16.2,5055,2007,53568.079999999994
1097,16.6,5055,2008,49972.950000000004
1098,14.4,5055,2009,52055.89000000001
1099,19.9,5057,2002,44418.0
1100,19.1,5057,2003,44458.54
1101,18.8,5057,2004,44492.76
1102,21.5,5057,2005,46194.32
1103,23.0,5057,2006,44226.32
1104,21.5,5057,2007,47834.119999999995
1105,20.6,5057,2008,46198.350000000006
1106,27.3,5057,2009,42106.950000000004
1107,15.6,5059,2002,52217.549999999996
1108,15.0,5059,2003,52321.780000000006
1109,14.9,5059,2004,52587.6
1110,16.9,5059,2005,51999.2
1111,14.8,5059,2006,51446.02
1112,14.8,5059,2007,53539.68
1113,15.7,5059,2008,50785.65
1114,17.2,5059,2009,49850.19
1115,17.3,5061,2002,44789.25
1116,15.7,5061,2003,44386.090000000004
1117,15.1,5061,2004,46105.8
1118,17.6,5061,2005,46027.12
1119,18.6,5061,2006,47156.54
1120,18.4,5061,2007,46830.18
1121,21.3,5061,2008,44845.65
1122,19.6,5061,2009,42738.520000000004
1123,15.3,5063,2002,52748.85
1124,14.9,5063,2003,52985.100000000006
1125,14.7,5063,2004,52763.880000000005
1126,16.5,5063,2005,49659.92
1127,14.5,5063,2006,50545.2
1128,15.1,5063,2007,52517.28
1129,15.1,5063,2008,48625.65
1130,20.8,5063,2009,47247.19
1131,20.0,5065,2002,41731.799999999996
1132,18.1,5065,2003,42331.73
1133,17.5,5065,2004,42602.04
1134,18.5,5065,2005,41555.28
1135,20.3,5065,2006,44589.86
1136,21.3,5065,2007,44348.02
1137,19.7,5065,2008,41770.350000000006
1138,24.2,5065,2009,41295.91
1139,22.6,5067,2002,41200.5
1140,20.7,5067,2003,42256.060000000005
1141,21,5067,2004,41463.24
1142,25.4,5067,2005,41730.08
1143,26.1,5067,2006,39815.659999999996
1144,23.8,5067,2007,41678.42
1145,24.9,5067,2008,41161.5
1146,28.4,5067,2009,39712.19
1147,21.1,5069,2002,49886.1
1148,21.0,5069,2003,50249.71000000001
1149,20.4,5069,2004,50213.28
1150,21.2,5069,2005,48799.6
1151,23.8,5069,2006,49623.94
1152,25.0,5069,2007,51536.06
1153,20.6,5069,2008,51324.3
1154,24.7,5069,2009,47112.93
1155,18.0,5071,2002,46234.649999999994
1156,17.1,5071,2003,46353.51
1157,16.4,5071,2004,47099.520000000004
1158,18.7,5071,2005,46428.4
1159,19.0,5071,2006,43675.9
1160,16.5,5071,2007,44852.119999999995
1161,17.4,5071,2008,46314.450000000004
1162,19.8,5071,2009,44122.22
1163,23.2,5073,2002,39204.0
1164,20.7,5073,2003,39282.39
1165,22.1,5073,2004,40506.96
1166,25.7,5073,2005,40007.92
1167,23.2,5073,2006,40058.02
1168,24.6,5073,2007,40792.34
1169,25.4,5073,2008,38157.75
1170,25.7,5073,2009,38292.87
1171,19.3,5075,2002,43819.049999999996
1172,19.0,5075,2003,44917.39
1173,18.5,5075,2004,45087.12
1174,22.3,5075,2005,44891.68
1175,21.7,5075,2006,41518.02
1176,22.5,5075,2007,44426.119999999995
1177,20.8,5075,2008,42066.0
1178,23.5,5075,2009,42531.65
1179,33.5,5077,2002,33367.95
1180,29.4,5077,2003,35244.51
1181,30.3,5077,2004,33664.8
1182,39.4,5077,2005,34130.08
1183,36.5,5077,2006,33178.5
1184,31.8,5077,2007,34356.9
1185,38.6,5077,2008,33990.3
1186,42.6,5077,2009,32490.920000000002
1187,29.4,5079,2002,44358.6
1188,23.5,5079,2003,45732.05
1189,23.3,5079,2004,46935.72
1190,26.6,5079,2005,48922.72
1191,25.1,5079,2006,49675.04
1192,26.8,5079,2007,43914.92
1193,29.0,5079,2008,47007.0
1194,31.5,5079,2009,46504.65
1195,16.4,5081,2002,47912.7
1196,15.4,5081,2003,48322.54
1197,15.2,5081,2004,48444.240000000005
1198,17,5081,2005,50666.16
1199,19.1,5081,2006,47724.479999999996
1200,19.3,5081,2007,47345.64
1201,18.4,5081,2008,47244.600000000006
1202,15.1,5081,2009,47643.12
1203,16.8,5083,2002,47001.899999999994
1204,16.4,5083,2003,47676.93
1205,16.4,5083,2004,48169.68
1206,19.9,5083,2005,48013.76
1207,17.2,5083,2006,47095.22
1208,17.6,5083,2007,48650.619999999995
1209,16.6,5083,2008,49995.9
1210,20.7,5083,2009,44972.990000000005
1211,10.7,5085,2002,67590.59999999999
1212,10.7,5085,2003,69154.33
1213,10.6,5085,2004,69499.56
1214,11.5,5085,2005,68418.24
1215,12.2,5085,2006,71245.08
1216,11.2,5085,2007,67890.2
1217,11.7,5085,2008,66475.35
1218,13.1,5085,2009,69746.70000000001
1219,18.3,5087,2002,47135.549999999996
1220,17.0,5087,2003,45909.15
1221,16,5087,2004,48695.4
1222,17.3,5087,2005,51163.2
1223,18.7,5087,2006,48080.72
1224,17.1,5087,2007,49525.34
1225,17.0,5087,2008,44848.350000000006
1226,18.7,5087,2009,45370.29
1227,19.5,5089,2002,43150.799999999996
1228,17.1,5089,2003,43771.07
1229,16.6,5089,2004,44193.24
1230,20.1,5089,2005,43367.12
1231,16.8,5089,2006,46277.619999999995
1232,17.1,5089,2007,44110.88
1233,17.7,5089,2008,44074.8
1234,20.4,5089,2009,46055.29
1235,19.1,5091,2002,50587.35
1236,17.9,5091,2003,51856.490000000005
1237,17.1,5091,2004,51654.72
1238,20.4,5091,2005,49260.16
1239,17.3,5091,2006,56735.6
1240,18.7,5091,2007,52690.52
1241,19.8,5091,2008,51559.200000000004
1242,19.0,5091,2009,53231.350000000006
1243,22.7,5093,2002,44226.6
1244,22.4,5093,2003,44828.840000000004
1245,22.1,5093,2004,44675.28
1246,24,5093,2005,45329.44
1247,27.8,5093,2006,43776.64
1248,28.2,5093,2007,44890.46
1249,23.5,5093,2008,46184.850000000006
1250,23.4,5093,2009,46114.200000000004
1251,24.7,5095,2002,36885.75
1252,23.2,5095,2003,38751.090000000004
1253,22.7,5095,2004,38507.04
1254,27.5,5095,2005,41547.68
1255,26.5,5095,2006,37364.32
1256,27.2,5095,2007,38540.22
1257,26.0,5095,2008,36509.4
1258,27.5,5095,2009,35693.98
1259,19.6,5097,2002,44617.649999999994
1260,17.3,5097,2003,43645.490000000005
1261,16.3,5097,2004,44999.76
1262,18.5,5097,2005,48369.44
1263,19.4,5097,2006,45360.74
1264,18.0,5097,2007,49593.5
1265,17.7,5097,2008,46363.05
1266,20.5,5097,2009,44166.060000000005
1267,19.6,5099,2002,44002.2
1268,19.5,5099,2003,43516.69
1269,18.7,5099,2004,45759.48
1270,23.9,5099,2005,43462.88
1271,19.8,5099,2006,44743.159999999996
1272,21.0,5099,2007,45874.52
1273,22.0,5099,2008,42433.200000000004
1274,21.5,5099,2009,42963.200000000004
1275,21.4,5101,2002,41304.45
1276,20.0,5101,2003,41676.46
1277,19.4,5101,2004,42003.0
1278,23,5101,2005,41480.8
1279,23.0,5101,2006,41399.76
1280,21.7,5101,2007,40922.979999999996
1281,23.3,5101,2008,39518.55
1282,25.5,5101,2009,40282.11
1283,18.6,5103,2002,47719.649999999994
1284,18.7,5103,2003,47614.14
1285,18.1,5103,2004,47940.36
1286,19.7,5103,2005,47729.520000000004
1287,21.2,5103,2006,46384.2
1288,22.9,5103,2007,47453.56
1289,22.0,5103,2008,46399.5
1290,21.9,5103,2009,44378.41
1291,15.9,5105,2002,51536.1
1292,14.8,5105,2003,51838.780000000006
1293,14.4,5105,2004,51626.64
1294,15.5,5105,2005,58678.08
1295,18.2,5105,2006,51727.799999999996
1296,16.2,5105,2007,53237.219999999994
1297,16.2,5105,2008,50753.25
1298,18.6,5105,2009,51307.87
1299,29.7,5107,2002,35390.85
1300,28.6,5107,2003,36482.600000000006
1301,28.7,5107,2004,36085.92
1302,33.7,5107,2005,36694.32
1303,35.4,5107,2006,35188.92
1304,37.2,5107,2007,37290.619999999995
1305,34.9,5107,2008,35688.600000000006
1306,34.7,5107,2009,33464.990000000005
1307,15.8,5109,2002,46211.549999999996
1308,15.6,5109,2003,46966.920000000006
1309,14.8,5109,2004,47693.880000000005
1310,17.4,5109,2005,48185.520000000004
1311,19.1,5109,2006,44433.64
1312,17.6,5109,2007,48126.64
1313,17.5,5109,2008,50685.75
1314,18.8,5109,2009,45659.36
1315,21.3,5111,2002,42957.75
1316,20.6,5111,2003,44625.98
1317,20.3,5111,2004,44644.08
1318,24.1,5111,2005,44263.92
1319,22.8,5111,2006,43716.78
1320,25.3,5111,2007,43425.02
1321,23.8,5111,2008,42539.850000000006
1322,26.3,5111,2009,43124.86
1323,20.5,5113,2002,41441.399999999994
1324,19.2,5113,2003,41375.39
1325,18.4,5113,2004,42343.08
1326,20.3,5113,2005,43066.16
1327,20.3,5113,2006,44083.24
1328,19.4,5113,2007,43927.7
1329,19.5,5113,2008,41841.9
1330,21.9,5113,2009,40928.75
1331,16.1,5115,2002,53559.0
1332,16.5,5115,2003,53113.9
1333,15.8,5115,2004,53210.04
1334,16.6,5115,2005,50295.28
1335,17.5,5115,2006,54960.24
1336,16.3,5115,2007,55053.399999999994
1337,15.7,5115,2008,54982.8
1338,18.4,5115,2009,52366.880000000005
1339,16.4,5117,2002,47719.649999999994
1340,15.5,5117,2003,49724.850000000006
1341,15.1,5117,2004,48815.520000000004
1342,18.6,5117,2005,49722.24
1343,18.0,5117,2006,46328.72
1344,16.4,5117,2007,49664.5
1345,18.1,5117,2008,46849.05
1346,18.8,5117,2009,47862.32000000001
1347,14.0,5119,2002,62812.2
1348,15.1,5119,2003,63313.25000000001
1349,14.8,5119,2004,63178.44
1350,14.5,5119,2005,61756.08
1351,14.2,5119,2006,63273.479999999996
1352,15.5,5119,2007,63770.78
1353,16.5,5119,2008,61040.25000000001
1354,16.7,5119,2009,57686.590000000004
1355,18.9,5121,2002,45285.899999999994
1356,17.3,5121,2003,46042.780000000006
1357,16.7,5121,2004,46140.12
1358,17.8,5121,2005,46267.28
1359,19.6,5121,2006,41605.62
1360,17.4,5121,2007,46292.0
1361,20.4,5121,2008,41185.8
1362,20.0,5121,2009,43630.39000000001
1363,28.1,5123,2002,40923.299999999996
1364,25.4,5123,2003,41169.310000000005
1365,25.1,5123,2004,41227.68
1366,30,5123,2005,42152.64
1367,29.8,5123,2006,43982.5
1368,32.6,5123,2007,40211.56
1369,31.4,5123,2008,38396.700000000004
1370,31.8,5123,2009,39565.600000000006
1371,9.2,5125,2002,70953.3
1372,9.4,5125,2003,71390.62000000001
1373,9.1,5125,2004,72552.48
1374,9.3,5125,2005,73700.24
1375,10.6,5125,2006,70499.02
1376,10.7,5125,2007,72205.58
1377,9.6,5125,2008,67679.55
1378,8.5,5125,2009,72103.1
1379,20.0,5127,2002,42284.549999999996
1380,18.9,5127,2003,41386.66
1381,18.4,5127,2004,42719.04
1382,21.9,5127,2005,42014.32
1383,20.6,5127,2006,44592.78
1384,22.5,5127,2007,48115.28
1385,19.9,5127,2008,45168.3
1386,24.5,5127,2009,40993.14000000001
1387,25.4,5129,2002,34889.25
1388,22.0,5129,2003,35155.96
1389,20.6,5129,2004,35739.6
1390,21.8,5129,2005,36075.68
1391,26.7,5129,2006,35247.32
1392,23.9,5129,2007,34811.299999999996
1393,24.2,5129,2008,34488.450000000004
1394,27.0,5129,2009,34793.89
1395,14.9,5131,2002,57088.35
1396,15.4,5131,2003,57452.850000000006
1397,15.2,5131,2004,57506.28
1398,16,5131,2005,54362.8
1399,15.2,5131,2006,55278.52
1400,16.1,5131,2007,57573.899999999994
1401,17.3,5131,2008,53423.55
1402,17.6,5131,2009,53550.560000000005
1403,19.4,5133,2002,45629.1
1404,17.9,5133,2003,46078.200000000004
1405,17.2,5133,2004,46606.560000000005
1406,19.6,5133,2005,50464.0
1407,20.5,5133,2006,45789.979999999996
1408,18.4,5133,2007,47259.02
1409,22.3,5133,2008,43283.700000000004
1410,22.9,5133,2009,49659.76
1411,22.2,5135,2002,39773.25
1412,20.0,5135,2003,39681.670000000006
1413,18.2,5135,2004,41524.08
1414,21.6,5135,2005,39330.0
1415,19.7,5135,2006,42976.56
1416,23.1,5135,2007,38589.92
1417,19.7,5135,2008,42931.350000000006
1418,21.9,5135,2009,39661.5
1419,21.1,5137,2002,37326.299999999996
1420,18.4,5137,2003,38070.060000000005
1421,17.8,5137,2004,38580.36
1422,22.7,5137,2005,38159.6
1423,21.6,5137,2006,37503.02
1424,21.1,5137,2007,38747.54
1425,19.4,5137,2008,38777.4
1426,23.3,5137,2009,38305.200000000004
1427,16.9,5139,2002,52217.549999999996
1428,17.7,5139,2003,51450.770000000004
1429,17.7,5139,2004,51044.76
1430,18.8,5139,2005,50381.92
1431,20.5,5139,2006,49861.92
1432,19.0,5139,2007,52710.399999999994
1433,19.8,5139,2008,52131.600000000006
1434,23.3,5139,2009,47956.850000000006
1435,18.7,5141,2002,43980.75
1436,16.9,5141,2003,43798.44
1437,17,5141,2004,44068.44
1438,18,5141,2005,42566.08
1439,18.6,5141,2006,43458.36
1440,17.1,5141,2007,45332.079999999994
1441,18.3,5141,2008,47459.25
1442,18.7,5141,2009,46973.19
1443,14.2,5143,2002,58784.549999999996
1444,13.8,5143,2003,59454.08
1445,12.8,5143,2004,59880.6
1446,15.2,5143,2005,60477.76
1447,15.1,5143,2006,60597.299999999996
1448,15.4,5143,2007,60930.78
1449,15.0,5143,2008,57632.850000000006
1450,18.7,5143,2009,56304.26
1451,16.6,5145,2002,53369.25
1452,15.6,5145,2003,54770.590000000004
1453,15,5145,2004,54681.12
1454,16.6,5145,2005,55338.64
1455,15.6,5145,2006,53821.44
