,poverty_rate,fips,year,per_capita_income_2022,total_pop,employed_persons,unemployment_rate
3754,13.3,13169,2009,67976.66,28710.0,13037.0,9.0
3755,15.0,13171,2002,58241.7,16289.0,7418.0,6.6
3756,13.5,13171,2003,58451.05,16470.0,7336.0,5.7
3757,13.7,13171,2004,58033.560000000005,16567.0,7251.0,6.0
3758,15.7,13171,2005,58482.0,16961.0,7279.0,6.5
3759,17.2,13171,2006,56688.88,17115.0,7346.0,6.1
3760,16.7,13171,2007,58110.659999999996,17476.0,7487.0,5.5
3761,15.5,13171,2008,56251.8,18025.0,7310.0,8.0
3762,18.8,13171,2009,55213.740000000005,18233.0,7000.0,14.2
3763,20.4,13173,2002,46589.399999999994,7422.0,3283.0,4.5
3764,18.8,13173,2003,46752.79,7748.0,3513.0,3.8
3765,18.8,13173,2004,46606.560000000005,7824.0,3520.0,3.9
3766,19.8,13173,2005,47258.32,8068.0,3653.0,4.2
3767,23.0,13173,2006,47001.78,8509.0,3809.0,4.2
3768,20.3,13173,2007,48338.22,9013.0,3881.0,4.0
3769,21.4,13173,2008,45538.200000000004,9560.0,3947.0,6.3
3770,21.3,13173,2009,50917.420000000006,9810.0,3748.0,9.5
3771,16.9,13175,2002,52148.25,45634.0,20231.0,5.6
3772,17.7,13175,2003,51970.8,46277.0,20328.0,6.4
3773,18.2,13175,2004,51773.28,46329.0,20679.0,5.9
3774,18.6,13175,2005,54756.48,46751.0,20821.0,5.8
3775,24.8,13175,2006,52875.36,47287.0,21336.0,5.6
3776,23.0,13175,2007,51250.64,47649.0,21191.0,5.5
3777,21.0,13175,2008,52212.600000000006,48192.0,20665.0,7.7
3778,22.4,13175,2009,49972.12,48601.0,19504.0,11.7
3779,9.3,13177,2002,79825.34999999999,25115.0,13738.0,3.9
3780,9.1,13177,2003,78510.04000000001,25260.0,14695.0,3.7
3781,9.5,13177,2004,78744.12000000001,25965.0,15140.0,3.8
3782,8.9,13177,2005,87632.56,26505.0,15731.0,4.3
3783,8.9,13177,2006,84865.42,27365.0,16568.0,3.9
3784,9.6,13177,2007,78733.31999999999,27792.0,16952.0,3.9
3785,10.1,13177,2008,80581.5,28111.0,17108.0,4.9
3786,10.0,13177,2009,78150.28,28326.0,16791.0,7.6
3787,15.0,13179,2002,55091.85,62505.0,19194.0,6.2
3788,15.1,13179,2003,54770.590000000004,60403.0,19840.0,5.6
3789,15.6,13179,2004,57794.880000000005,63254.0,20941.0,5.8
3790,18.5,13179,2005,58328.48,64718.0,21538.0,6.3
3791,16.8,13179,2006,55170.479999999996,63047.0,22513.0,6.2
3792,17.7,13179,2007,58210.06,63708.0,22885.0,5.7
3793,15.4,13179,2008,53995.950000000004,62635.0,23751.0,6.5
3794,17.3,13179,2009,56546.75000000001,67061.0,23691.0,8.9
3795,14.8,13181,2002,50829.899999999994,8375.0,3187.0,7.8
3796,15.0,13181,2003,50380.12,8357.0,3228.0,7.8
3797,15.6,13181,2004,49732.8,8284.0,3313.0,6.7
3798,17.6,13181,2005,46814.48,8274.0,3353.0,7.6
3799,20.5,13181,2006,50302.84,8198.0,3561.0,6.6
3800,18.2,13181,2007,51489.2,8161.0,3598.0,6.3
3801,18.4,13181,2008,49083.3,8156.0,3601.0,7.7
3802,20.9,13181,2009,49565.23,8073.0,3461.0,11.4
3803,20.8,13183,2002,48120.6,10894.0,4513.0,4.4
3804,19.4,13183,2003,47156.9,10849.0,4746.0,3.9
3805,18.3,13183,2004,49771.8,11355.0,5022.0,4.3
3806,21.4,13183,2005,50807.520000000004,11677.0,5511.0,4.3
3807,20.4,13183,2006,49943.68,12152.0,5474.0,4.3
3808,21.2,13183,2007,53014.28,12381.0,5680.0,4.0
3809,23.2,13183,2008,51526.8,12744.0,6178.0,4.8
3810,23.0,13183,2009,51180.46000000001,13787.0,6193.0,6.9
3811,17.3,13185,2002,52767.0,93903.0,44223.0,4.1
3812,17.8,13185,2003,52716.23,94207.0,46250.0,3.8
3813,18,13185,2004,51926.16,96510.0,46981.0,3.8
3814,18,13185,2005,57038.0,98273.0,48335.0,4.3
3815,21.6,13185,2006,52888.5,100592.0,49871.0,4.2
3816,20.5,13185,2007,54905.719999999994,101752.0,51361.0,4.2
3817,19.6,13185,2008,55632.15,104918.0,51528.0,5.9
3818,23.6,13185,2009,52255.91,107583.0,49118.0,8.9
3819,12.8,13187,2002,63828.6,23048.0,10704.0,4.5
3820,13.1,13187,2003,63641.69,24162.0,11196.0,4.4
3821,13,13187,2004,63839.880000000005,24916.0,11317.0,4.5
3822,14.6,13187,2005,62630.08,25884.0,11573.0,5.1
3823,13.1,13187,2006,64479.439999999995,27300.0,12185.0,4.5
3824,13.3,13187,2007,66146.44,28228.0,12545.0,4.5
3825,15.1,13187,2008,61391.25000000001,29128.0,12410.0,7.6
3826,16.5,13187,2009,61939.07000000001,29723.0,11691.0,12.3
3827,16.5,13189,2002,52371.0,21141.0,9501.0,7.4
3828,17.6,13189,2003,52711.4,21155.0,9733.0,6.7
3829,17.8,13189,2004,51768.6,21256.0,9878.0,6.2
3830,20.8,13189,2005,51660.24,21419.0,9883.0,7.4
3831,21.5,13189,2006,51244.54,21564.0,9954.0,6.7
3832,19.4,13189,2007,52035.899999999994,21527.0,9874.0,6.8
3833,17.8,13189,2008,53562.600000000006,21790.0,9862.0,8.5
3834,20.2,13189,2009,46234.76,21836.0,9519.0,12.0
3835,18.4,13191,2002,48107.399999999994,11648.0,4635.0,5.3
3836,17.4,13191,2003,48158.32,11878.0,4723.0,4.7
3837,17.5,13191,2004,48445.8,12182.0,4851.0,4.9
3838,20.2,13191,2005,50725.44,12408.0,4945.0,5.7
3839,19.5,13191,2006,49664.82,12950.0,5038.0,4.7
3840,18.3,13191,2007,51156.92,13623.0,5151.0,4.4
3841,18.8,13191,2008,49135.950000000004,13973.0,5100.0,6.4
3842,21.2,13191,2009,47482.83,14268.0,4720.0,10.6
3843,25.7,13193,2002,37809.75,14245.0,4757.0,8.1
3844,21.3,13193,2003,37843.05,14294.0,4779.0,8.3
3845,22.5,13193,2004,36884.64,14304.0,4813.0,8.5
3846,29.6,13193,2005,38212.8,14241.0,4924.0,9.4
3847,29.7,13193,2006,37923.5,14364.0,4859.0,8.3
3848,28.3,13193,2007,39393.64,14402.0,4694.0,7.9
3849,26.5,13193,2008,39654.9,14496.0,4678.0,9.1
3850,28.1,13193,2009,38128.47,14842.0,4531.0,13.0
3851,12.5,13195,2002,59896.649999999994,26512.0,13984.0,4.4
3852,12.8,13195,2003,60101.3,26857.0,14513.0,4.3
3853,13.4,13195,2004,58776.12,26859.0,14304.0,4.4
3854,14.3,13195,2005,58136.96,27123.0,14765.0,4.7
3855,15.5,13195,2006,59198.619999999995,27347.0,14779.0,4.0
3856,12.2,13195,2007,60530.34,27649.0,15166.0,4.0
3857,16.3,13195,2008,55875.15,27820.0,15341.0,5.6
3858,18.3,13195,2009,55993.270000000004,28008.0,14346.0,9.1
3859,20.6,13197,2002,45916.2,7400.0,3128.0,5.0
3860,20.1,13197,2003,47074.79,7521.0,3206.0,6.0
3861,21.6,13197,2004,46892.04,7637.0,3154.0,5.9
3862,24.4,13197,2005,47948.4,7818.0,3225.0,5.7
3863,23.6,13197,2006,48597.56,8089.0,3222.0,4.9
3864,21.1,13197,2007,48923.259999999995,8255.0,3149.0,5.1
3865,24.1,13197,2008,47225.700000000004,8357.0,3105.0,6.7
3866,24.7,13197,2009,45312.75,8561.0,2974.0,10.4
3867,17.1,13199,2002,50084.1,22726.0,9332.0,6.4
3868,17.5,13199,2003,49794.08,22615.0,9106.0,6.9
3869,18,13199,2004,48350.64,22563.0,9036.0,7.0
3870,21.6,13199,2005,48305.6,22587.0,9093.0,7.7
3871,19.6,13199,2006,55366.119999999995,22694.0,8997.0,6.9
3872,20.9,13199,2007,49832.06,22506.0,8964.0,6.4
3873,18.7,13199,2008,48014.100000000006,22632.0,8767.0,9.1
3874,20.0,13199,2009,47759.57000000001,22446.0,8112.0,14.4
3875,19.4,13201,2002,44025.299999999996,6336.0,3216.0,4.7
3876,19.1,13201,2003,43634.22,6206.0,3332.0,5.3
3877,19,13201,2004,43015.44,6135.0,3288.0,4.6
3878,22.5,13201,2005,44221.36,6096.0,3461.0,4.0
3879,22.1,13201,2006,48658.88,6104.0,3560.0,3.9
3880,21.4,13201,2007,45290.899999999994,6124.0,3404.0,4.8
3881,25.7,13201,2008,43684.65,6158.0,3392.0,5.4
3882,23.6,13201,2009,44009.880000000005,6131.0,3286.0,9.1
3883,22.5,13205,2002,41644.35,23698.0,9154.0,6.1
3884,22.4,13205,2003,40885.950000000004,23594.0,9385.0,6.0
3885,23.2,13205,2004,40266.72,23520.0,9282.0,6.3
3886,26.6,13205,2005,41464.08,23363.0,9548.0,6.0
3887,25.3,13205,2006,42191.08,23579.0,9918.0,5.3
3888,25.3,13205,2007,43639.439999999995,23974.0,9834.0,5.6
3889,27.3,13205,2008,43055.55,23840.0,9765.0,7.4
3890,26.1,13205,2009,47584.21000000001,23592.0,9313.0,10.5
3891,11.6,13207,2002,69491.4,22767.0,11218.0,4.9
3892,11.6,13207,2003,69362.02,23499.0,11838.0,4.3
3893,11.6,13207,2004,69430.92,23648.0,11887.0,4.6
3894,11.4,13207,2005,74635.04,24080.0,12033.0,5.4
3895,11.9,13207,2006,67707.5,24924.0,12441.0,4.8
3896,11.4,13207,2007,71600.66,25726.0,12926.0,4.4
3897,13.7,13207,2008,70353.90000000001,25969.0,13048.0,6.1
3898,13.0,13207,2009,73712.85,26233.0,12491.0,9.5
3899,20.5,13209,2002,46889.7,8532.0,3519.0,7.3
3900,18.5,13209,2003,48546.33,8805.0,3897.0,6.2
3901,19.1,13209,2004,47628.36,9040.0,3964.0,5.9
3902,22.4,13209,2005,47679.36,8997.0,4002.0,6.2
3903,20.4,13209,2006,48629.68,9165.0,4261.0,5.6
3904,21.8,13209,2007,49644.619999999995,9175.0,4362.0,5.0
3905,23.0,13209,2008,48448.8,9100.0,4189.0,7.9
3906,25.3,13209,2009,46310.11,9136.0,4064.0,9.4
3907,11.7,13211,2002,65561.09999999999,16244.0,8209.0,4.5
3908,12.1,13211,2003,65708.93000000001,16397.0,8212.0,4.5
3909,12.3,13211,2004,65320.32,16604.0,8215.0,4.5
3910,13,13211,2005,65290.08,16925.0,8508.0,4.9
3911,12.3,13211,2006,65749.64,17316.0,8960.0,4.7
3912,13.0,13211,2007,67087.9,17648.0,9038.0,4.7
3913,13.5,13211,2008,63251.55,17958.0,8972.0,6.5
3914,15.5,13211,2009,60685.520000000004,17921.0,8378.0,10.4
3915,12.7,13213,2002,59436.299999999996,38167.0,19405.0,4.7
3916,12.8,13213,2003,59536.19,38998.0,19707.0,4.4
3917,13,13213,2004,59553.0,39465.0,19837.0,4.3
3918,14.8,13213,2005,57443.840000000004,39723.0,19990.0,4.9
3919,13.8,13213,2006,60273.18,40173.0,20447.0,4.7
3920,15.6,13213,2007,50860.14,40138.0,20009.0,4.9
3921,13.7,13213,2008,57493.8,39869.0,18749.0,8.0
3922,20.6,13213,2009,52845.01,39888.0,17087.0,13.6
3923,16.9,13215,2002,55656.149999999994,185139.0,77895.0,5.8
3924,16.9,13215,2003,55372.73,180838.0,78972.0,5.7
3925,17.1,13215,2004,54802.8,185057.0,78994.0,6.0
3926,19.6,13215,2005,53130.08,186543.0,79397.0,6.6
3927,17.3,13215,2006,58992.76,189464.0,80403.0,5.9
3928,18.6,13215,2007,58354.899999999994,184704.0,80720.0,5.7
3929,18.3,13215,2008,54372.600000000006,184763.0,80248.0,6.7
3930,17.5,13215,2009,53512.200000000004,188796.0,77931.0,9.5
3931,10.9,13217,2002,74058.59999999999,71102.0,33886.0,5.3
3932,11.1,13217,2003,74116.35,75610.0,35533.0,5.6
3933,11.7,13217,2004,73449.48,80603.0,37426.0,5.6
3934,11.4,13217,2005,75010.48,85647.0,39785.0,6.4
3935,11.8,13217,2006,72823.34,90647.0,41583.0,5.7
3936,11.2,13217,2007,70992.9,95699.0,43758.0,5.7
3937,11.7,13217,2008,73286.1,98240.0,43743.0,8.1
3938,12.8,13217,2009,68687.69,99494.0,41151.0,12.8
3939,6.7,13219,2002,94528.5,26501.0,14658.0,3.3
3940,7.1,13219,2003,93262.47,27334.0,15438.0,3.1
3941,7,13219,2004,96666.96,27904.0,15581.0,3.3
3942,6.8,13219,2005,95708.32,28616.0,16495.0,3.7
3943,6.9,13219,2006,97215.56,29720.0,16789.0,3.4
3944,7.1,13219,2007,100638.23999999999,30755.0,17403.0,3.2
3945,6.9,13219,2008,104021.55,31697.0,17963.0,4.4
3946,8.4,13219,2009,102243.1,32386.0,17351.0,6.5
3947,12.6,13221,2002,58771.35,13152.0,6734.0,4.5
3948,12.4,13221,2003,59260.880000000005,13369.0,6995.0,4.4
3949,12.8,13221,2004,58535.880000000005,13591.0,6977.0,4.4
3950,14.6,13221,2005,61382.16,13699.0,7203.0,4.9
3951,14.5,13221,2006,59116.86,14030.0,7269.0,4.0
3952,14.3,13221,2007,61789.88,14382.0,7394.0,4.2
3953,14.2,13221,2008,59173.200000000004,14663.0,7506.0,5.6
3954,15.8,13221,2009,57315.32000000001,14784.0,7121.0,8.9
3955,6.5,13223,2002,91693.79999999999,94561.0,48122.0,4.3
3956,6.8,13223,2003,91863.38,100340.0,50179.0,4.4
3957,6.9,13223,2004,91729.56,106350.0,52533.0,4.6
3958,6.5,13223,2005,86623.28,113132.0,55727.0,5.0
3959,7.4,13223,2006,89049.78,122635.0,59708.0,4.5
3960,6.9,13223,2007,84955.76,131172.0,62981.0,4.4
3961,7.7,13223,2008,87207.3,137066.0,63854.0,6.4
3962,7.2,13223,2009,87218.31000000001,140761.0,60796.0,10.6
3963,18.4,13225,2002,54616.649999999994,24348.0,10326.0,5.5
3964,18.9,13225,2003,54065.41,24595.0,10633.0,6.2
3965,20,13225,2004,53085.240000000005,24818.0,10434.0,7.0
3966,21.4,13225,2005,55928.4,24756.0,10579.0,7.2
3967,22.1,13225,2006,54964.619999999995,25510.0,10807.0,6.3
3968,20.8,13225,2007,56098.52,26467.0,10851.0,5.9
3969,20.6,13225,2008,59683.50000000001,27222.0,11213.0,7.6
3970,22.5,13225,2009,53697.15,27474.0,11014.0,10.8
3971,10.5,13227,2002,71204.09999999999,25258.0,12648.0,4.4
3972,10.2,13227,2003,72395.26000000001,26209.0,13062.0,4.7
3973,10.4,13227,2004,72546.24,26810.0,13306.0,4.2
3974,10.4,13227,2005,72499.44,27277.0,13623.0,4.4
3975,11.4,13227,2006,70061.02,28169.0,14070.0,4.0
3976,11.3,13227,2007,71876.14,29095.0,14505.0,4.1
3977,12.1,13227,2008,70499.70000000001,29531.0,14447.0,6.4
3978,12.0,13227,2009,69582.3,29542.0,13438.0,11.1
3979,16.7,13229,2002,49986.75,15995.0,7190.0,5.0
3980,16.6,13229,2003,51347.73,16278.0,7568.0,4.6
3981,16.8,13229,2004,50751.48,16755.0,7702.0,4.6
3982,20.4,13229,2005,48971.36,17179.0,7922.0,5.1
3983,18.7,13229,2006,50405.04,17502.0,7981.0,4.5
3984,17.9,13229,2007,52785.659999999996,17933.0,8192.0,4.3
3985,17.6,13229,2008,49573.350000000006,18210.0,8170.0,5.8
3986,20.2,13229,2009,48600.75000000001,18564.0,7829.0,9.8
3987,10.1,13231,2002,74043.75,14445.0,6765.0,5.5
3988,10.5,13231,2003,74573.59000000001,14881.0,6864.0,5.5
3989,10.5,13231,2004,73967.40000000001,15474.0,7059.0,5.2
3990,10.6,13231,2005,72649.92,15908.0,7261.0,6.1
3991,9.9,13231,2006,74103.76,16590.0,7497.0,4.9
3992,11.1,13231,2007,72481.06,17220.0,7693.0,4.6
3993,10.6,13231,2008,77143.05,17619.0,7653.0,7.1
3994,12.1,13231,2009,76273.38,17721.0,7160.0,11.5
3995,14.5,13233,2002,53463.299999999996,39109.0,17985.0,5.7
3996,14.7,13233,2003,53707.990000000005,39246.0,18723.0,5.0
3997,15,13233,2004,53841.840000000004,39564.0,18674.0,5.3
3998,16.5,13233,2005,55663.92,39860.0,19369.0,5.4
3999,15.5,13233,2006,54085.7,40372.0,19742.0,4.7
4000,17.6,13233,2007,53695.88,40789.0,19929.0,4.8
4001,16.4,13233,2008,52740.450000000004,41407.0,19963.0,6.8
4002,22.5,13233,2009,52044.93000000001,41386.0,18822.0,11.3
4003,18.0,13235,2002,51070.799999999996,10168.0,3901.0,6.0
4004,16.9,13235,2003,50529.850000000006,10351.0,4101.0,4.7
4005,17.5,13235,2004,49628.28,10646.0,4054.0,4.9
4006,19.9,13235,2005,50666.16,10890.0,4115.0,6.1
4007,19.6,13235,2006,50056.1,11183.0,4407.0,4.9
4008,18.3,13235,2007,55487.92,11445.0,4442.0,4.3
4009,20.2,13235,2008,47286.450000000004,11638.0,4324.0,5.8
4010,23.2,13235,2009,48196.600000000006,11903.0,4000.0,8.2
4011,13.6,13237,2002,58779.6,19366.0,8818.0,4.8
4012,13.6,13237,2003,57731.380000000005,19494.0,8699.0,4.8
4013,14.1,13237,2004,58069.44,19810.0,9022.0,4.7
4014,16.5,13237,2005,59102.16,20012.0,9517.0,5.8
4015,15.1,13237,2006,59664.36,20368.0,9872.0,4.9
4016,14.9,13237,2007,62661.759999999995,20800.0,9907.0,4.7
4017,15.8,13237,2008,57585.600000000006,21075.0,9671.0,7.6
4018,16.9,13237,2009,56997.48,21179.0,9194.0,11.5
4019,22.3,13239,2002,41060.25,2547.0,931.0,6.6
4020,20.1,13239,2003,41655.530000000006,2478.0,922.0,5.5
4021,21.2,13239,2004,41213.64,2457.0,892.0,6.7
4022,24.2,13239,2005,42000.64,2519.0,923.0,6.7
4023,23.8,13239,2006,39904.72,2545.0,946.0,5.5
4024,23.6,13239,2007,41005.34,2529.0,997.0,5.9
4025,23.1,13239,2008,42670.8,2547.0,934.0,9.3
4026,26.0,13239,2009,39417.64000000001,2497.0,849.0,12.5
4027,12.7,13241,2002,56050.5,15458.0,6755.0,4.4
4028,12.1,13241,2003,54844.65,15691.0,7167.0,4.0
4029,12.1,13241,2004,55287.96,15757.0,7212.0,4.0
4030,12.6,13241,2005,55104.56,15934.0,7436.0,5.0
4031,13.8,13241,2006,56739.979999999996,16090.0,7082.0,5.9
4032,14.0,13241,2007,55646.96,16306.0,6816.0,6.4
4033,18.2,13241,2008,50110.65,16359.0,6473.0,6.9
4034,17.2,13241,2009,50535.19,16295.0,6217.0,10.9
4035,25.0,13243,2002,37045.799999999996,7747.0,2688.0,9.4
4036,23.8,13243,2003,37025.170000000006,7699.0,2751.0,8.0
4037,24.1,13243,2004,36664.68,7726.0,2610.0,7.7
4038,30.6,13243,2005,36458.72,7707.0,2516.0,8.1
4039,28.4,13243,2006,34839.979999999996,7786.0,2680.0,6.9
4040,25.6,13243,2007,37611.54,7758.0,2555.0,7.0
4041,27.2,13243,2008,37976.850000000006,7645.0,2533.0,9.1
4042,24.8,13243,2009,36126.9,7736.0,2407.0,12.7
4043,18.7,13245,2002,51711.0,198670.0,82922.0,5.9
4044,18.7,13245,2003,51793.700000000004,196958.0,84104.0,5.8
4045,20,13245,2004,51129.0,196883.0,84721.0,6.3
4046,22.7,13245,2005,55162.32,195837.0,83555.0,7.3
4047,19.4,13245,2006,51298.56,196449.0,82900.0,6.8
4048,23.9,13245,2007,52460.479999999996,196483.0,84911.0,6.6
4049,23.8,13245,2008,50926.05,198423.0,84905.0,7.7
4050,22.6,13245,2009,47336.240000000005,198489.0,81671.0,10.6
4051,9.7,13247,2002,84196.2,73158.0,35185.0,5.1
4052,10.9,13247,2003,81499.81,74860.0,35497.0,5.3
4053,11.8,13247,2004,79276.08,76577.0,35951.0,5.3
4054,11.4,13247,2005,80187.6,78086.0,36764.0,6.2
4055,11.4,13247,2006,80863.56,79911.0,37264.0,5.5
4056,11.3,13247,2007,79011.64,82146.0,38146.0,5.4
4057,12.8,13247,2008,78444.45000000001,83558.0,37686.0,7.5
4058,13.2,13247,2009,70233.05,84625.0,35522.0,11.7
4059,15.8,13249,2002,50171.549999999996,3920.0,1596.0,5.1
4060,15.4,13249,2003,51503.9,3976.0,1632.0,6.0
4061,15.6,13249,2004,51559.560000000005,4070.0,1634.0,6.3
4062,18,13249,2005,52570.72,4270.0,1648.0,7.2
4063,18.0,13249,2006,51857.74,4374.0,1754.0,6.1
4064,17.8,13249,2007,53410.46,4601.0,1705.0,6.4
4065,17.7,13249,2008,51416.100000000006,4835.0,1740.0,7.2
4066,18.2,13249,2009,52395.65,4954.0,1654.0,13.3
4067,18.8,13251,2002,46114.2,15226.0,6059.0,5.9
4068,18.7,13251,2003,46248.86,15040.0,6253.0,5.9
4069,19.5,13251,2004,45285.24,15047.0,6318.0,5.6
4070,20.1,13251,2005,46027.12,15065.0,6547.0,5.9
4071,18.5,13251,2006,47584.32,14884.0,6821.0,5.2
4072,20.6,13251,2007,46345.96,14865.0,6852.0,5.3
4073,21.9,13251,2008,45493.65,14843.0,6745.0,8.5
4074,23.6,13251,2009,46184.07000000001,14905.0,6241.0,14.8
4075,22.1,13253,2002,43597.95,9210.0,3715.0,6.1
4076,21.0,13253,2003,44109.170000000006,9033.0,3831.0,5.8
4077,20.8,13253,2004,42906.24,9065.0,3607.0,6.0
4078,21.4,13253,2005,46957.36,8905.0,3750.0,6.1
4079,24.6,13253,2006,43832.119999999995,8869.0,3787.0,5.5
4080,22.0,13253,2007,44153.479999999996,8800.0,3753.0,5.9
4081,23.1,13253,2008,38712.600000000006,8827.0,3771.0,7.9
4082,27.2,13253,2009,39764.25,8760.0,3633.0,11.3
4083,15.8,13255,2002,57264.899999999994,59699.0,26116.0,6.6
4084,16.4,13255,2003,56824.950000000004,60222.0,26009.0,6.7
4085,17,13255,2004,56272.32,60588.0,25810.0,6.5
4086,17.7,13255,2005,57164.16,61091.0,26058.0,7.8
4087,20.6,13255,2006,59105.18,61971.0,26202.0,6.8
4088,19.4,13255,2007,55820.2,62682.0,26531.0,6.1
4089,17.9,13255,2008,55957.50000000001,63651.0,26289.0,9.1
4090,20.4,13255,2009,55116.47,64135.0,24689.0,14.8
4091,15.0,13257,2002,50455.35,25625.0,13031.0,5.4
4092,15.7,13257,2003,50011.43,25432.0,12604.0,6.3
4093,15.9,13257,2004,49355.28,25314.0,12030.0,6.6
4094,16.7,13257,2005,52049.36,25332.0,12203.0,6.2
4095,18.8,13257,2006,48258.84,25488.0,12674.0,5.4
4096,18.1,13257,2007,48230.299999999996,25620.0,12865.0,5.3
4097,17.8,13257,2008,47089.350000000006,26004.0,12840.0,6.7
4098,21.0,13257,2009,44423.62,26069.0,12365.0,11.1
4099,22.7,13259,2002,39114.9,5424.0,1844.0,6.5
4100,21.5,13259,2003,38408.16,5472.0,1903.0,7.8
4101,23.9,13259,2004,36797.28,5534.0,1695.0,11.3
4102,28.3,13259,2005,38273.6,5595.0,1768.0,9.8
4103,28.4,13259,2006,38592.18,5627.0,1842.0,7.1
4104,27.8,13259,2007,39315.54,5691.0,2118.0,6.8
4105,27.1,13259,2008,39113.55,5814.0,2122.0,8.5
4106,26.4,13259,2009,39287.490000000005,5968.0,2061.0,11.1
4107,21.1,13261,2002,48061.2,33362.0,13771.0,6.5
4108,21.0,13261,2003,47897.5,33178.0,13942.0,5.9
4109,22.3,13261,2004,46196.28,32902.0,13631.0,6.3
4110,27.6,13261,2005,47113.92,32622.0,13366.0,7.3
4111,23.0,13261,2006,46607.58,32785.0,13800.0,6.6
4112,25.0,13261,2007,49532.439999999995,32987.0,13675.0,7.7
4113,28.7,13261,2008,45160.200000000004,33012.0,13492.0,8.3
4114,29.8,13261,2009,45144.240000000005,32724.0,12464.0,13.6
4115,17.2,13263,2002,46247.85,6749.0,2727.0,6.0
4116,18.3,13263,2003,45812.55,6696.0,2788.0,6.3
4117,18.9,13263,2004,44974.8,6775.0,2797.0,6.6
4118,22,13263,2005,44660.64,6906.0,2759.0,7.6
4119,20.9,13263,2006,44109.52,6959.0,2876.0,6.7
4120,24.4,13263,2007,44751.299999999996,7026.0,2943.0,7.0
4121,22.4,13263,2008,43478.100000000006,6899.0,2956.0,7.1
4122,24.9,13263,2009,41243.850000000006,6873.0,2817.0,9.9
4123,23.3,13265,2002,37220.7,2040.0,696.0,12.0
4124,21.7,13265,2003,37500.12,1923.0,705.0,8.1
4125,22.8,13265,2004,37084.32,1903.0,670.0,6.8
4126,29,13265,2005,37837.36,1858.0,658.0,8.0
4127,26.6,13265,2006,37913.28,1863.0,726.0,7.5
4128,27.8,13265,2007,38369.82,1851.0,777.0,8.6
4129,26.6,13265,2008,36494.55,1820.0,772.0,8.9
4130,31.6,13265,2009,34651.41,1774.0,708.0,15.2
4131,25.2,13267,2002,44091.299999999996,22276.0,8013.0,5.7
4132,22.0,13267,2003,44278.22,22485.0,8133.0,5.3
4133,22,13267,2004,43843.8,23034.0,8062.0,5.7
4134,26.2,13267,2005,46270.32,23165.0,8260.0,6.8
4135,24.8,13267,2006,47287.94,23417.0,8565.0,5.7
4136,25.8,13267,2007,46864.259999999995,23444.0,8662.0,5.2
4137,24.5,13267,2008,48123.450000000004,23801.0,8589.0,7.2
4138,27.6,13267,2009,43694.780000000006,25068.0,8475.0,9.4
4139,20.6,13269,2002,42464.399999999994,8837.0,3109.0,6.3
4140,20.2,13269,2003,42595.770000000004,8879.0,3107.0,6.4
4141,20.8,13269,2004,41845.44,8918.0,2985.0,7.2
4142,28.2,13269,2005,41219.36,8860.0,2978.0,8.3
4143,26.6,13269,2006,40128.1,8798.0,3117.0,6.8
4144,24.3,13269,2007,42112.939999999995,8868.0,3120.0,6.4
4145,25.8,13269,2008,41177.700000000004,8945.0,3162.0,8.1
4146,26.9,13269,2009,39912.21000000001,8854.0,3114.0,12.5
4147,24.7,13271,2002,40349.1,12347.0,3592.0,10.9
4148,23.2,13271,2003,40060.020000000004,13887.0,3799.0,9.1
4149,24.8,13271,2004,39638.04,14685.0,3825.0,8.1
4150,26.3,13271,2005,41882.08,15070.0,4241.0,8.1
4151,29.9,13271,2006,39676.96,15401.0,4643.0,8.2
4152,30.4,13271,2007,41109.0,15932.0,4588.0,8.3
4153,33.0,13271,2008,39806.100000000006,16230.0,4170.0,11.6
4154,33.7,13271,2009,38107.920000000006,16200.0,3956.0,14.6
4155,23.0,13273,2002,43505.549999999996,10607.0,4220.0,7.8
4156,23.0,13273,2003,43249.43,10641.0,4408.0,5.7
4157,23.5,13273,2004,42393.0,10453.0,4346.0,6.3
4158,29.3,13273,2005,42791.04,10134.0,4266.0,7.3
4159,29.7,13273,2006,41570.58,9969.0,4279.0,6.2
4160,34.5,13273,2007,43159.479999999996,9701.0,4144.0,6.5
4161,28.9,13273,2008,42053.850000000006,9648.0,4107.0,7.1
4162,30.2,13273,2009,41323.310000000005,9596.0,3965.0,10.9
4163,16.6,13275,2002,50443.799999999996,42555.0,20001.0,4.8
4164,17.0,13275,2003,49795.69,42956.0,20320.0,4.6
4165,17.4,13275,2004,49455.12,42762.0,20306.0,4.8
4166,18.9,13275,2005,51015.76,43556.0,21850.0,4.8
4167,23.0,13275,2006,50559.799999999996,43901.0,22478.0,4.4
4168,17.1,13275,2007,56324.299999999996,44269.0,21931.0,4.5
4169,20.7,13275,2008,50734.350000000006,44627.0,20753.0,6.3
4170,24.2,13275,2009,45740.19,44689.0,19357.0,9.6
4171,18.4,13277,2002,51770.399999999994,38217.0,17905.0,4.8
4172,18.1,13277,2003,50954.89000000001,38215.0,18243.0,4.7
4173,18.5,13277,2004,50129.04,38622.0,18162.0,4.8
4174,21.5,13277,2005,51699.76,38789.0,18639.0,5.5
4175,20.6,13277,2006,52907.479999999996,39503.0,18885.0,5.5
4176,28.9,13277,2007,53015.7,39720.0,18026.0,5.7
4177,21.3,13277,2008,50541.3,39806.0,17564.0,7.7
