,year,fips,covid_cases,county_name
3985,2021,27029,1691.0,Clearwater County 
3986,2022,27029,2207.0,Clearwater County 
3987,2020,27031,104.0,Cook County 
3988,2021,27031,356.0,Cook County 
3989,2022,27031,651.0,Cook County 
3990,2020,27033,1218.0,Cottonwood County 
3991,2021,27033,2487.0,Cottonwood County 
3992,2022,27033,3330.0,Cottonwood County 
3993,2020,27035,4491.0,Crow Wing County 
3994,2021,27035,12214.0,Crow Wing County 
3995,2022,27035,16901.0,Crow Wing County 
3996,2020,27037,30071.0,Dakota County 
3997,2021,27037,76390.0,Dakota County 
3998,2022,27037,119858.0,Dakota County 
3999,2020,27039,1159.0,Dodge County 
4000,2021,27039,3979.0,Dodge County 
4001,2022,27039,6095.0,Dodge County 
4002,2020,27041,3465.0,Douglas County 
4003,2021,27041,8525.0,Douglas County 
4004,2022,27041,11579.0,Douglas County 
4005,2020,27043,904.0,Faribault County 
4006,2021,27043,2841.0,Faribault County 
4007,2022,27043,4001.0,Faribault County 
4008,2020,27045,1098.0,Fillmore County 
4009,2021,27045,3454.0,Fillmore County 
4010,2022,27045,5090.0,Fillmore County 
4011,2020,27047,1969.0,Freeborn County 
4012,2021,27047,6349.0,Freeborn County 
4013,2022,27047,9476.0,Freeborn County 
4014,2020,27049,3023.0,Goodhue County 
4015,2021,27049,9243.0,Goodhue County 
4016,2022,27049,14138.0,Goodhue County 
4017,2020,27051,386.0,Grant County 
4018,2021,27051,1120.0,Grant County 
4019,2022,27051,1550.0,Grant County 
4020,2020,27053,85878.0,Hennepin County 
4021,2021,27053,203703.0,Hennepin County 
4022,2022,27053,333729.0,Hennepin County 
4023,2020,27055,1171.0,Houston County 
4024,2021,27055,3160.0,Houston County 
4025,2022,27055,4850.0,Houston County 
4026,2020,27057,1386.0,Hubbard County 
4027,2021,27057,3805.0,Hubbard County 
4028,2022,27057,5177.0,Hubbard County 
4029,2020,27059,2620.0,Isanti County 
4030,2021,27059,7849.0,Isanti County 
4031,2022,27059,10611.0,Isanti County 
4032,2020,27061,2684.0,Itasca County 
4033,2021,27061,8500.0,Itasca County 
4034,2022,27061,11877.0,Itasca County 
4035,2020,27063,784.0,Jackson County 
4036,2021,27063,1726.0,Jackson County 
4037,2022,27063,2221.0,Jackson County 
4038,2020,27065,923.0,Kanabec County 
4039,2021,27065,2825.0,Kanabec County 
4040,2022,27065,3743.0,Kanabec County 
4041,2020,27067,5369.0,Kandiyohi County 
4042,2021,27067,10530.0,Kandiyohi County 
4043,2022,27067,14043.0,Kandiyohi County 
4044,2020,27069,341.0,Kittson County 
4045,2021,27069,856.0,Kittson County 
4046,2022,27069,1076.0,Kittson County 
4047,2020,27071,542.0,Koochiching County 
4048,2021,27071,1996.0,Koochiching County 
4049,2022,27071,3036.0,Koochiching County 
4050,2020,27073,599.0,Lac qui Parle County 
4051,2021,27073,1341.0,Lac qui Parle County 
4052,2022,27073,1843.0,Lac qui Parle County 
4053,2020,27075,544.0,Lake County 
4054,2021,27075,1475.0,Lake County 
4055,2022,27075,2277.0,Lake County 
4056,2020,27077,151.0,Lake of the Woods County 
4057,2021,27077,566.0,Lake of the Woods County 
4058,2022,27077,812.0,Lake of the Woods County 
4059,2020,27079,1941.0,Le Sueur County 
4060,2021,27079,5074.0,Le Sueur County 
4061,2022,27079,6739.0,Le Sueur County 
4062,2020,27081,449.0,Lincoln County 
4063,2021,27081,947.0,Lincoln County 
4064,2022,27081,1252.0,Lincoln County 
4065,2020,27083,2815.0,Lyon County 
4066,2021,27083,5621.0,Lyon County 
4067,2022,27083,7314.0,Lyon County 
4068,2020,27085,3055.0,McLeod County 
4069,2021,27085,7909.0,McLeod County 
4070,2022,27085,11278.0,McLeod County 
4071,2020,27087,395.0,Mahnomen County 
4072,2021,27087,1160.0,Mahnomen County 
4073,2022,27087,1875.0,Mahnomen County 
4074,2020,27089,671.0,Marshall County 
4075,2021,27089,1655.0,Marshall County 
4076,2022,27089,2165.0,Marshall County 
4077,2020,27091,1564.0,Martin County 
4078,2021,27091,4235.0,Martin County 
4079,2022,27091,5864.0,Martin County 
4080,2020,27093,1867.0,Meeker County 
4081,2021,27093,4742.0,Meeker County 
4082,2022,27093,6223.0,Meeker County 
4083,2020,27095,2023.0,Mille Lacs County 
4084,2021,27095,5826.0,Mille Lacs County 
4085,2022,27095,7586.0,Mille Lacs County 
4086,2020,27097,2902.0,Morrison County 
4087,2021,27097,7172.0,Morrison County 
4088,2022,27097,9594.0,Morrison County 
4089,2020,27099,3304.0,Mower County 
4090,2021,27099,7941.0,Mower County 
4091,2022,27099,12474.0,Mower County 
4092,2020,27101,751.0,Murray County 
4093,2021,27101,1616.0,Murray County 
4094,2022,27101,2116.0,Murray County 
4095,2020,27103,2064.0,Nicollet County 
4096,2021,27103,5724.0,Nicollet County 
4097,2022,27103,8684.0,Nicollet County 
4098,2020,27105,3523.0,Nobles County 
4099,2021,27105,5469.0,Nobles County 
4100,2022,27105,7104.0,Nobles County 
4101,2020,27107,408.0,Norman County 
4102,2021,27107,1094.0,Norman County 
4103,2022,27107,1580.0,Norman County 
4104,2020,27109,9205.0,Olmsted County 
4105,2021,27109,25067.0,Olmsted County 
4106,2022,27109,46243.0,Olmsted County 
4107,2020,27111,4183.0,Otter Tail County 
4108,2021,27111,10556.0,Otter Tail County 
4109,2022,27111,14178.0,Otter Tail County 
4110,2020,27113,900.0,Pennington County 
4111,2021,27113,2669.0,Pennington County 
4112,2022,27113,3783.0,Pennington County 
4113,2020,27115,2454.0,Pine County 
4114,2021,27115,5677.0,Pine County 
4115,2022,27115,7509.0,Pine County 
4116,2020,27117,866.0,Pipestone County 
4117,2021,27117,1622.0,Pipestone County 
4118,2022,27117,2051.0,Pipestone County 
4119,2020,27119,3189.0,Polk County 
4120,2021,27119,6357.0,Polk County 
4121,2022,27119,9247.0,Polk County 
4122,2020,27121,689.0,Pope County 
4123,2021,27121,2279.0,Pope County 
4124,2022,27121,3354.0,Pope County 
4125,2020,27123,36918.0,Ramsey County 
4126,2021,27123,84152.0,Ramsey County 
4127,2022,27123,137147.0,Ramsey County 
4128,2020,27125,307.0,Red Lake County 
4129,2021,27125,736.0,Red Lake County 
4130,2022,27125,962.0,Red Lake County 
4131,2020,27127,1303.0,Redwood County 
4132,2021,27127,3034.0,Redwood County 
4133,2022,27127,4112.0,Redwood County 
4134,2020,27129,1291.0,Renville County 
4135,2021,27129,2877.0,Renville County 
4136,2022,27129,3918.0,Renville County 
4137,2020,27131,5478.0,Rice County 
4138,2021,27131,12539.0,Rice County 
4139,2022,27131,18935.0,Rice County 
4140,2020,27133,1015.0,Rock County 
4141,2021,27133,1860.0,Rock County 
4142,2022,27133,2403.0,Rock County 
4143,2020,27135,1598.0,Roseau County 
4144,2021,27135,3409.0,Roseau County 
4145,2022,27135,4621.0,Roseau County 
4146,2020,27137,12444.0,St. Louis County 
4147,2021,27137,32941.0,St. Louis County 
4148,2022,27137,51870.0,St. Louis County 
4149,2020,27139,10947.0,Scott County 
4150,2021,27139,29161.0,Scott County 
4151,2022,27139,43055.0,Scott County 
4152,2020,27141,7616.0,Sherburne County 
4153,2021,27141,20962.0,Sherburne County 
4154,2022,27141,28504.0,Sherburne County 
4155,2020,27143,1011.0,Sibley County 
4156,2021,27143,2801.0,Sibley County 
4157,2022,27143,3730.0,Sibley County 
4158,2020,27145,16881.0,Stearns County 
4159,2021,27145,37185.0,Stearns County 
4160,2022,27145,53747.0,Stearns County 
4161,2020,27147,2498.0,Steele County 
4162,2021,27147,7541.0,Steele County 
4163,2022,27147,10932.0,Steele County 
4164,2020,27149,665.0,Stevens County 
4165,2021,27149,1885.0,Stevens County 
4166,2022,27149,2831.0,Stevens County 
4167,2020,27151,785.0,Swift County 
4168,2021,27151,1829.0,Swift County 
4169,2022,27151,2382.0,Swift County 
4170,2020,27153,2219.0,Todd County 
4171,2021,27153,5291.0,Todd County 
4172,2022,27153,7137.0,Todd County 
4173,2020,27155,206.0,Traverse County 
4174,2021,27155,632.0,Traverse County 
4175,2022,27155,893.0,Traverse County 
4176,2020,27157,1484.0,Wabasha County 
4177,2021,27157,4118.0,Wabasha County 
4178,2022,27157,6009.0,Wabasha County 
4179,2020,27159,1119.0,Wadena County 
4180,2021,27159,3242.0,Wadena County 
4181,2022,27159,4429.0,Wadena County 
4182,2020,27161,1747.0,Waseca County 
4183,2021,27161,4280.0,Waseca County 
4184,2022,27161,5768.0,Waseca County 
4185,2020,27163,18379.0,Washington County 
4186,2021,27163,45954.0,Washington County 
4187,2022,27163,72826.0,Washington County 
4188,2020,27165,1023.0,Watonwan County 
4189,2021,27165,2171.0,Watonwan County 
4190,2022,27165,3062.0,Watonwan County 
4191,2020,27167,583.0,Wilkin County 
4192,2021,27167,1290.0,Wilkin County 
4193,2022,27167,1714.0,Wilkin County 
4194,2020,27169,3544.0,Winona County 
4195,2021,27169,8467.0,Winona County 
4196,2022,27169,13888.0,Winona County 
4197,2020,27171,10782.0,Wright County 
4198,2021,27171,28702.0,Wright County 
4199,2022,27171,38356.0,Wright County 
4200,2020,27173,861.0,Yellow Medicine County 
4201,2021,27173,2020.0,Yellow Medicine County 
4202,2022,27173,2684.0,Yellow Medicine County 
4203,2020,28001,1794.0,Adams County 
4204,2021,28001,4955.0,Adams County 
4205,2022,28001,7588.0,Adams County 
4206,2020,28003,2162.0,Alcorn County 
4207,2021,28003,6329.0,Alcorn County 
4208,2022,28003,10423.0,Alcorn County 
4209,2020,28005,849.0,Amite County 
4210,2021,28005,2199.0,Amite County 
4211,2022,28005,3377.0,Amite County 
4212,2020,28007,1709.0,Attala County 
4213,2021,28007,3541.0,Attala County 
4214,2022,28007,5578.0,Attala County 
4215,2020,28009,664.0,Benton County 
4216,2021,28009,1633.0,Benton County 
4217,2022,28009,2353.0,Benton County 
4218,2020,28011,3373.0,Bolivar County 
4219,2021,28011,6743.0,Bolivar County 
4220,2022,28011,9715.0,Bolivar County 
4221,2020,28013,1148.0,Calhoun County 
4222,2021,28013,3018.0,Calhoun County 
4223,2022,28013,4739.0,Calhoun County 
4224,2020,28015,924.0,Carroll County 
4225,2021,28015,1855.0,Carroll County 
4226,2022,28015,2673.0,Carroll County 
4227,2020,28017,1582.0,Chickasaw County 
4228,2021,28017,3483.0,Chickasaw County 
4229,2022,28017,5760.0,Chickasaw County 
4230,2020,28019,506.0,Choctaw County 
4231,2021,28019,1413.0,Choctaw County 
4232,2022,28019,2440.0,Choctaw County 
4233,2020,28021,701.0,Claiborne County 
4234,2021,28021,1379.0,Claiborne County 
4235,2022,28021,2206.0,Claiborne County 
4236,2020,28023,1186.0,Clarke County 
4237,2021,28023,3069.0,Clarke County 
4238,2022,28023,4322.0,Clarke County 
4239,2020,28025,1311.0,Clay County 
4240,2021,28025,3345.0,Clay County 
4241,2022,28025,5134.0,Clay County 
4242,2020,28027,1941.0,Coahoma County 
4243,2021,28027,4591.0,Coahoma County 
4244,2022,28027,6783.0,Coahoma County 
4245,2020,28029,2163.0,Copiah County 
4246,2021,28029,4916.0,Copiah County 
4247,2022,28029,7672.0,Copiah County 
4248,2020,28031,1823.0,Covington County 
4249,2021,28031,4593.0,Covington County 
4250,2022,28031,7307.0,Covington County 
4251,2020,28033,14512.0,DeSoto County 
4252,2021,28033,35831.0,DeSoto County 
4253,2022,28033,52925.0,DeSoto County 
4254,2020,28035,5174.0,Forrest County 
4255,2021,28035,14459.0,Forrest County 
4256,2022,28035,22928.0,Forrest County 
4257,2020,28037,578.0,Franklin County 
4258,2021,28037,1313.0,Franklin County 
4259,2022,28037,1968.0,Franklin County 
4260,2020,28039,1727.0,George County 
4261,2021,28039,5181.0,George County 
4262,2022,28039,7398.0,George County 
4263,2020,28041,980.0,Greene County 
4264,2021,28041,2288.0,Greene County 
4265,2022,28041,3314.0,Greene County 
4266,2020,28043,1949.0,Grenada County 
4267,2021,28043,3980.0,Grenada County 
4268,2022,28043,5700.0,Grenada County 
4269,2020,28045,1981.0,Hancock County 
4270,2021,28045,8103.0,Hancock County 
4271,2022,28045,12793.0,Hancock County 
4272,2020,28047,10550.0,Harrison County 
4273,2021,28047,35987.0,Harrison County 
4274,2022,28047,55999.0,Harrison County 
4275,2020,28049,13807.0,Hinds County 
4276,2021,28049,36307.0,Hinds County 
4277,2022,28049,55667.0,Hinds County 
4278,2020,28051,1577.0,Holmes County 
4279,2021,28051,2883.0,Holmes County 
4280,2022,28051,4542.0,Holmes County 
4281,2020,28053,712.0,Humphreys County 
4282,2021,28053,1388.0,Humphreys County 
4283,2022,28053,2083.0,Humphreys County 
4284,2020,28055,151.0,Issaquena County 
4285,2021,28055,195.0,Issaquena County 
4286,2022,28055,274.0,Issaquena County 
4287,2020,28057,2259.0,Itawamba County 
4288,2021,28057,5150.0,Itawamba County 
4289,2022,28057,7646.0,Itawamba County 
4290,2020,28059,8717.0,Jackson County 
4291,2021,28059,25614.0,Jackson County 
4292,2022,28059,38643.0,Jackson County 
4293,2020,28061,1405.0,Jasper County 
4294,2021,28061,3486.0,Jasper County 
4295,2022,28061,5131.0,Jasper County 
4296,2020,28063,465.0,Jefferson County 
4297,2021,28063,994.0,Jefferson County 
4298,2022,28063,1539.0,Jefferson County 
4299,2020,28065,758.0,Jefferson Davis County 
4300,2021,28065,1893.0,Jefferson Davis County 
4301,2022,28065,2955.0,Jefferson Davis County 
4302,2020,28067,5163.0,Jones County 
4303,2021,28067,14546.0,Jones County 
4304,2022,28067,21759.0,Jones County 
4305,2020,28069,652.0,Kemper County 
4306,2021,28069,1505.0,Kemper County 
4307,2022,28069,2270.0,Kemper County 
4308,2020,28071,4224.0,Lafayette County 
4309,2021,28071,9524.0,Lafayette County 
4310,2022,28071,16063.0,Lafayette County 
4311,2020,28073,4037.0,Lamar County 
4312,2021,28073,11225.0,Lamar County 
4313,2022,28073,18178.0,Lamar County 
4314,2020,28075,4875.0,Lauderdale County 
4315,2021,28075,12795.0,Lauderdale County 
4316,2022,28075,19403.0,Lauderdale County 
4317,2020,28077,916.0,Lawrence County 
4318,2021,28077,2371.0,Lawrence County 
4319,2022,28077,3732.0,Lawrence County 
4320,2020,28079,2016.0,Leake County 
4321,2021,28079,4315.0,Leake County 
4322,2022,28079,6593.0,Leake County 
4323,2020,28081,7566.0,Lee County 
4324,2021,28081,17850.0,Lee County 
4325,2022,28081,27857.0,Lee County 
4326,2020,28083,2589.0,Leflore County 
4327,2021,28083,5280.0,Leflore County 
4328,2022,28083,7637.0,Leflore County 
4329,2020,28085,2499.0,Lincoln County 
4330,2021,28085,5785.0,Lincoln County 
4331,2022,28085,8643.0,Lincoln County 
4332,2020,28087,4311.0,Lowndes County 
4333,2021,28087,11804.0,Lowndes County 
4334,2022,28087,18076.0,Lowndes County 
4335,2020,28089,7079.0,Madison County 
4336,2021,28089,16239.0,Madison County 
4337,2022,28089,25833.0,Madison County 
4338,2020,28091,1735.0,Marion County 
4339,2021,28091,4557.0,Marion County 
4340,2022,28091,7195.0,Marion County 
4341,2020,28093,2879.0,Marshall County 
4342,2021,28093,7144.0,Marshall County 
4343,2022,28093,10342.0,Marshall County 
4344,2020,28095,2947.0,Monroe County 
4345,2021,28095,7507.0,Monroe County 
4346,2022,28095,11267.0,Monroe County 
4347,2020,28097,972.0,Montgomery County 
4348,2021,28097,1939.0,Montgomery County 
4349,2022,28097,3062.0,Montgomery County 
4350,2020,28099,2991.0,Neshoba County 
4351,2021,28099,6976.0,Neshoba County 
4352,2022,28099,10873.0,Neshoba County 
4353,2020,28101,1598.0,Newton County 
4354,2021,28101,4056.0,Newton County 
4355,2022,28101,6227.0,Newton County 
4356,2020,28103,923.0,Noxubee County 
4357,2021,28103,1937.0,Noxubee County 
4358,2022,28103,2781.0,Noxubee County 
4359,2020,28105,3360.0,Oktibbeha County 
4360,2021,28105,7463.0,Oktibbeha County 
4361,2022,28105,11506.0,Oktibbeha County 
4362,2020,28107,3144.0,Panola County 
4363,2021,28107,7142.0,Panola County 
4364,2022,28107,10926.0,Panola County 
4365,2020,28109,2536.0,Pearl River County 
4366,2021,28109,10101.0,Pearl River County 
4367,2022,28109,15653.0,Pearl River County 
4368,2020,28111,865.0,Perry County 
4369,2021,28111,2203.0,Perry County 
4370,2022,28111,3146.0,Perry County 
4371,2020,28113,2200.0,Pike County 
4372,2021,28113,6146.0,Pike County 
4373,2022,28113,10113.0,Pike County 
4374,2020,28115,3133.0,Pontotoc County 
4375,2021,28115,7484.0,Pontotoc County 
4376,2022,28115,10681.0,Pontotoc County 
4377,2020,28117,2065.0,Prentiss County 
4378,2021,28117,5435.0,Prentiss County 
4379,2022,28117,8453.0,Prentiss County 
4380,2020,28119,595.0,Quitman County 
4381,2021,28119,1151.0,Quitman County 
4382,2022,28119,1646.0,Quitman County 
4383,2020,28121,8671.0,Rankin County 
4384,2021,28121,24292.0,Rankin County 
4385,2022,28121,38639.0,Rankin County 
4386,2020,28123,2111.0,Scott County 
4387,2021,28123,4983.0,Scott County 
4388,2022,28123,6743.0,Scott County 
4389,2020,28125,386.0,Sharkey County 
4390,2021,28125,666.0,Sharkey County 
4391,2022,28125,1019.0,Sharkey County 
4392,2020,28127,2016.0,Simpson County 
4393,2021,28127,4896.0,Simpson County 
4394,2022,28127,7259.0,Simpson County 
4395,2020,28129,1010.0,Smith County 
4396,2021,28129,2784.0,Smith County 
4397,2022,28129,4254.0,Smith County 
4398,2020,28131,1144.0,Stone County 
4399,2021,28131,3760.0,Stone County 
4400,2022,28131,5563.0,Stone County 
4401,2020,28133,2387.0,Sunflower County 
4402,2021,28133,4519.0,Sunflower County 
4403,2022,28133,5899.0,Sunflower County 
4404,2020,28135,1219.0,Tallahatchie County 
4405,2021,28135,2412.0,Tallahatchie County 
4406,2022,28135,3294.0,Tallahatchie County 
4407,2020,28137,2368.0,Tate County 
4408,2021,28137,5000.0,Tate County 
4409,2022,28137,7706.0,Tate County 
4410,2020,28139,1968.0,Tippah County 
4411,2021,28139,5212.0,Tippah County 
4412,2022,28139,7635.0,Tippah County 
4413,2020,28141,1562.0,Tishomingo County 
4414,2021,28141,4113.0,Tishomingo County 
4415,2022,28141,6375.0,Tishomingo County 
4416,2020,28143,751.0,Tunica County 
4417,2021,28143,1793.0,Tunica County 
4418,2022,28143,2690.0,Tunica County 
4419,2020,28145,2739.0,Union County 
4420,2021,28145,6804.0,Union County 
4421,2022,28145,9773.0,Union County 
4422,2020,28147,984.0,Walthall County 
4423,2021,28147,2298.0,Walthall County 
4424,2022,28147,3746.0,Walthall County 
4425,2020,28149,2692.0,Warren County 
4426,2021,28149,7174.0,Warren County 
4427,2022,28149,10754.0,Warren County 
4428,2020,28151,4231.0,Washington County 
4429,2021,28151,7739.0,Washington County 
4430,2022,28151,10771.0,Washington County 
4431,2020,28153,1652.0,Wayne County 
4432,2021,28153,4479.0,Wayne County 
4433,2022,28153,6109.0,Wayne County 
4434,2020,28155,736.0,Webster County 
4435,2021,28155,2157.0,Webster County 
4436,2022,28155,3453.0,Webster County 
4437,2020,28157,527.0,Wilkinson County 
4438,2021,28157,1172.0,Wilkinson County 
4439,2022,28157,1836.0,Wilkinson County 
4440,2020,28159,1825.0,Winston County 
4441,2021,28159,3278.0,Winston County 
4442,2022,28159,5455.0,Winston County 
4443,2020,28161,985.0,Yalobusha County 
4444,2021,28161,2674.0,Yalobusha County 
4445,2022,28161,4282.0,Yalobusha County 
4446,2020,28163,2083.0,Yazoo County 
4447,2021,28163,4938.0,Yazoo County 
4448,2022,28163,8321.0,Yazoo County 
4449,2020,29001,1850.0,Adair County 
4450,2021,29001,4144.0,Adair County 
4451,2022,29001,5502.0,Adair County 
4452,2020,29003,1506.0,Andrew County 
4453,2021,29003,3506.0,Andrew County 
4454,2022,29003,4758.0,Andrew County 
4455,2020,29005,364.0,Atchison County 
4456,2021,29005,975.0,Atchison County 
4457,2022,29005,1390.0,Atchison County 
4458,2020,29007,2250.0,Audrain County 
4459,2021,29007,4449.0,Audrain County 
4460,2022,29007,5734.0,Audrain County 
4461,2020,29009,2312.0,Barry County 
4462,2021,29009,4936.0,Barry County 
4463,2022,29009,6625.0,Barry County 
4464,2020,29011,904.0,Barton County 
4465,2021,29011,2026.0,Barton County 
4466,2022,29011,2844.0,Barton County 
4467,2020,29013,961.0,Bates County 
4468,2021,29013,2764.0,Bates County 
4469,2022,29013,3746.0,Bates County 
4470,2020,29015,1324.0,Benton County 
4471,2021,29015,3044.0,Benton County 
4472,2022,29015,4179.0,Benton County 
4473,2020,29017,1028.0,Bollinger County 
4474,2021,29017,2014.0,Bollinger County 
4475,2022,29017,2589.0,Bollinger County 
4476,2020,29019,14237.0,Boone County 
4477,2021,29019,28589.0,Boone County 
4478,2022,29019,43350.0,Boone County 
4479,2020,29021,7520.0,Buchanan County 
4480,2021,29021,16413.0,Buchanan County 
4481,2022,29021,22740.0,Buchanan County 
4482,2020,29023,3403.0,Butler County 
4483,2021,29023,7403.0,Butler County 
4484,2022,29023,10111.0,Butler County 
4485,2020,29025,642.0,Caldwell County 
4486,2021,29025,1358.0,Caldwell County 
4487,2022,29025,1694.0,Caldwell County 
4488,2020,29027,4014.0,Callaway County 
4489,2021,29027,8665.0,Callaway County 
4490,2022,29027,12072.0,Callaway County 
4491,2020,29029,3340.0,Camden County 
4492,2021,29029,7054.0,Camden County 
4493,2022,29029,9280.0,Camden County 
4494,2020,29031,7458.0,Cape Girardeau County 
4495,2021,29031,13920.0,Cape Girardeau County 
4496,2022,29031,18740.0,Cape Girardeau County 
4497,2020,29033,805.0,Carroll County 
4498,2021,29033,1709.0,Carroll County 
4499,2022,29033,2226.0,Carroll County 
4500,2020,29035,438.0,Carter County 
4501,2021,29035,1183.0,Carter County 
4502,2022,29035,1499.0,Carter County 
4503,2020,29037,6436.0,Cass County 
4504,2021,29037,17537.0,Cass County 
4505,2022,29037,24967.0,Cass County 
4506,2020,29039,762.0,Cedar County 
4507,2021,29039,2106.0,Cedar County 
4508,2022,29039,2922.0,Cedar County 
4509,2020,29041,539.0,Chariton County 
4510,2021,29041,1289.0,Chariton County 
4511,2022,29041,1699.0,Chariton County 
4512,2020,29043,6284.0,Christian County 
4513,2021,29043,14933.0,Christian County 
4514,2022,29043,20868.0,Christian County 
4515,2020,29045,559.0,Clark County 
4516,2021,29045,1279.0,Clark County 
4517,2022,29045,1590.0,Clark County 
4518,2020,29047,7247.0,Clay County 
4519,2021,29047,18853.0,Clay County 
4520,2022,29047,26987.0,Clay County 
4521,2020,29049,1554.0,Clinton County 
4522,2021,29049,3602.0,Clinton County 
4523,2022,29049,4804.0,Clinton County 
4524,2020,29051,7903.0,Cole County 
4525,2021,29051,14748.0,Cole County 
4526,2022,29051,20121.0,Cole County 
4527,2020,29053,1587.0,Cooper County 
4528,2021,29053,3252.0,Cooper County 
4529,2022,29053,4141.0,Cooper County 
4530,2020,29055,1965.0,Crawford County 
4531,2021,29055,4140.0,Crawford County 
4532,2022,29055,5396.0,Crawford County 
4533,2020,29057,478.0,Dade County 
4534,2021,29057,1005.0,Dade County 
4535,2022,29057,1439.0,Dade County 
4536,2020,29059,972.0,Dallas County 
4537,2021,29059,2700.0,Dallas County 
4538,2022,29059,3812.0,Dallas County 
4539,2020,29061,554.0,Daviess County 
4540,2021,29061,1301.0,Daviess County 
4541,2022,29061,1716.0,Daviess County 
4542,2020,29063,941.0,DeKalb County 
4543,2021,29063,1738.0,DeKalb County 
4544,2022,29063,2204.0,DeKalb County 
4545,2020,29065,799.0,Dent County 
4546,2021,29065,2350.0,Dent County 
4547,2022,29065,3261.0,Dent County 
4548,2020,29067,712.0,Douglas County 
4549,2021,29067,1952.0,Douglas County 
4550,2022,29067,2550.0,Douglas County 
4551,2020,29069,2568.0,Dunklin County 
4552,2021,29069,4903.0,Dunklin County 
4553,2022,29069,7456.0,Dunklin County 
4554,2020,29071,7713.0,Franklin County 
4555,2021,29071,17349.0,Franklin County 
4556,2022,29071,22675.0,Franklin County 
4557,2020,29073,1101.0,Gasconade County 
4558,2021,29073,2545.0,Gasconade County 
4559,2022,29073,3334.0,Gasconade County 
4560,2020,29075,674.0,Gentry County 
4561,2021,29075,1693.0,Gentry County 
4562,2022,29075,2158.0,Gentry County 
4563,2020,29077,21167.0,Greene County 
4564,2021,29077,48930.0,Greene County 
4565,2022,29077,69975.0,Greene County 
4566,2020,29079,833.0,Grundy County 
4567,2021,29079,1890.0,Grundy County 
4568,2022,29079,2485.0,Grundy County 
4569,2020,29081,678.0,Harrison County 
4570,2021,29081,1483.0,Harrison County 
4571,2022,29081,1821.0,Harrison County 
4572,2020,29083,1612.0,Henry County 
4573,2021,29083,4053.0,Henry County 
4574,2022,29083,5741.0,Henry County 
4575,2020,29085,524.0,Hickory County 
4576,2021,29085,1359.0,Hickory County 
4577,2022,29085,1827.0,Hickory County 
4578,2020,29087,369.0,Holt County 
4579,2021,29087,809.0,Holt County 
4580,2022,29087,1055.0,Holt County 
4581,2020,29089,882.0,Howard County 
4582,2021,29089,1658.0,Howard County 
4583,2022,29089,2167.0,Howard County 
4584,2020,29091,2821.0,Howell County 
4585,2021,29091,6551.0,Howell County 
4586,2022,29091,9002.0,Howell County 
4587,2020,29093,747.0,Iron County 
4588,2021,29093,1631.0,Iron County 
4589,2022,29093,2197.0,Iron County 
4590,2020,29095,60163.0,Jackson County 
4591,2021,29095,144194.0,Jackson County 
4592,2022,29095,208774.0,Jackson County 
4593,2020,29097,11861.0,Jasper County 
4594,2021,29097,24952.0,Jasper County 
4595,2022,29097,34597.0,Jasper County 
4596,2020,29099,16638.0,Jefferson County 
4597,2021,29099,39372.0,Jefferson County 
4598,2022,29099,53990.0,Jefferson County 
4599,2020,29101,3728.0,Johnson County 
4600,2021,29101,8654.0,Johnson County 
4601,2022,29101,12165.0,Johnson County 
4602,2020,29103,272.0,Knox County 
4603,2021,29103,733.0,Knox County 
4604,2022,29103,977.0,Knox County 
4605,2020,29105,2787.0,Laclede County 
4606,2021,29105,6050.0,Laclede County 
4607,2022,29105,8102.0,Laclede County 
4608,2020,29107,2335.0,Lafayette County 
4609,2021,29107,5812.0,Lafayette County 
4610,2022,29107,7793.0,Lafayette County 
4611,2020,29109,2725.0,Lawrence County 
4612,2021,29109,5820.0,Lawrence County 
4613,2022,29109,7786.0,Lawrence County 
4614,2020,29111,819.0,Lewis County 
4615,2021,29111,2000.0,Lewis County 
4616,2022,29111,2745.0,Lewis County 
4617,2020,29113,4447.0,Lincoln County 
4618,2021,29113,11380.0,Lincoln County 
4619,2022,29113,15127.0,Lincoln County 
4620,2020,29115,902.0,Linn County 
4621,2021,29115,2033.0,Linn County 
4622,2022,29115,2549.0,Linn County 
4623,2020,29117,1344.0,Livingston County 
4624,2021,29117,2856.0,Livingston County 
4625,2022,29117,3751.0,Livingston County 
4626,2020,29119,2003.0,McDonald County 
4627,2021,29119,3978.0,McDonald County 
4628,2022,29119,5353.0,McDonald County 
4629,2020,29121,1086.0,Macon County 
4630,2021,29121,2672.0,Macon County 
4631,2022,29121,3634.0,Macon County 
4632,2020,29123,1420.0,Madison County 
4633,2021,29123,2657.0,Madison County 
4634,2022,29123,3601.0,Madison County 
4635,2020,29125,525.0,Maries County 
4636,2021,29125,1178.0,Maries County 
4637,2022,29125,1599.0,Maries County 
4638,2020,29127,2997.0,Marion County 
4639,2021,29127,6160.0,Marion County 
4640,2022,29127,7961.0,Marion County 
4641,2020,29129,241.0,Mercer County 
4642,2021,29129,536.0,Mercer County 
4643,2022,29129,697.0,Mercer County 
4644,2020,29131,2214.0,Miller County 
4645,2021,29131,4554.0,Miller County 
4646,2022,29131,6101.0,Miller County 
4647,2020,29133,1251.0,Mississippi County 
4648,2021,29133,2519.0,Mississippi County 
4649,2022,29133,3457.0,Mississippi County 
4650,2020,29135,1565.0,Moniteau County 
